SENSE daaa 1 24-04-2019 12:12:11.678 T: 27.8927993774414 [C]; A:[26, -4, 192]; H: 67.40240478515625
SENSE daac 82 24-04-2019 12:12:50.562 T: 26.08319854736328 [C]; A:[16, -42, 244]; H: 67.6541748046875
SENSE daab 41 24-04-2019 12:12:50.644 T: 29.7023983001709 [C]; A:[52, 0, 234]; H: 61.7642822265625
SENSE daac 83 24-04-2019 12:12:50.995 T: 26.08319854736328 [C]; A:[12, -46, 248]; H: 67.6541748046875
SENSE daab 42 24-04-2019 12:12:51.077 T: 29.7023983001709 [C]; A:[52, 0, 228]; H: 61.7642822265625
SENSE daac 84 24-04-2019 12:12:51.444 T: 26.08319854736328 [C]; A:[12, -44, 242]; H: 67.6541748046875
SENSE daab 43 24-04-2019 12:12:51.535 T: 29.7023983001709 [C]; A:[50, 0, 230]; H: 61.7337646484375
SENSE daac 85 24-04-2019 12:12:51.876 T: 26.08319854736328 [C]; A:[14, -44, 244]; H: 67.6541748046875
SENSE daab 44 24-04-2019 12:12:51.967 T: 29.7023983001709 [C]; A:[52, 0, 228]; H: 61.7032470703125
SENSE daac 86 24-04-2019 12:12:52.309 T: 26.08319854736328 [C]; A:[14, -44, 242]; H: 67.6541748046875
SENSE daab 45 24-04-2019 12:12:52.406 T: 29.7023983001709 [C]; A:[52, 0, 232]; H: 61.7032470703125
SENSE daac 87 24-04-2019 12:12:52.742 T: 26.08319854736328 [C]; A:[16, -42, 244]; H: 67.6541748046875
SENSE daab 46 24-04-2019 12:12:52.814 T: 29.63999938964843 [C]; A:[48, 0, 226]; H: 61.7032470703125
SENSE daac 88 24-04-2019 12:12:53.175 T: 26.02079963684082 [C]; A:[12, -42, 248]; H: 67.6541748046875
SENSE daab 47 24-04-2019 12:12:53.256 T: 29.7023983001709 [C]; A:[54, 0, 230]; H: 61.7032470703125
SENSE daac 89 24-04-2019 12:12:53.614 T: 26.08319854736328 [C]; A:[12, -40, 242]; H: 67.69232177734375
SENSE daab 48 24-04-2019 12:12:53.689 T: 29.63999938964843 [C]; A:[54, 0, 230]; H: 61.7032470703125
SENSE daac 90 24-04-2019 12:12:54.046 T: 26.08319854736328 [C]; A:[14, -36, 242]; H: 67.6846923828125
SENSE daab 49 24-04-2019 12:12:54.132 T: 29.63999938964843 [C]; A:[48, 0, 232]; H: 61.7032470703125
SENSE daac 91 24-04-2019 12:12:54.479 T: 26.08319854736328 [C]; A:[12, -40, 248]; H: 67.6846923828125
SENSE daab 50 24-04-2019 12:12:54.555 T: 29.63999938964843 [C]; A:[52, -4, 230]; H: 61.7032470703125
SENSE daac 92 24-04-2019 12:12:54.912 T: 26.08319854736328 [C]; A:[16, -44, 246]; H: 67.7152099609375
SENSE daab 51 24-04-2019 12:12:54.998 T: 29.63999938964843 [C]; A:[50, 0, 234]; H: 61.7032470703125
SENSE daac 93 24-04-2019 12:12:55.345 T: 26.08319854736328 [C]; A:[10, -40, 244]; H: 67.7152099609375
SENSE daab 52 24-04-2019 12:12:55.446 T: 29.63999938964843 [C]; A:[54, 0, 232]; H: 61.7337646484375
SENSE daac 94 24-04-2019 12:12:55.784 T: 26.08319854736328 [C]; A:[16, -42, 240]; H: 67.7152099609375
SENSE daab 53 24-04-2019 12:12:55.859 T: 29.63999938964843 [C]; A:[54, -4, 232]; H: 61.7337646484375
SENSE daac 95 24-04-2019 12:12:56.216 T: 26.08319854736328 [C]; A:[14, -40, 246]; H: 67.7152099609375
SENSE daab 54 24-04-2019 12:12:56.291 T: 29.63999938964843 [C]; A:[50, 0, 224]; H: 61.7337646484375
SENSE daac 96 24-04-2019 12:12:56.649 T: 26.08319854736328 [C]; A:[12, -44, 244]; H: 67.7152099609375
SENSE daaa 64 24-04-2019 12:12:46.877 T: 28.01759910583496 [C]; A:[18, -2, 200]; H: 66.36480712890625
SENSE daac 97 24-04-2019 12:12:57.082 T: 26.08319854736328 [C]; A:[16, -40, 242]; H: 67.69232177734375
SENSE daaa 65 24-04-2019 12:12:57.143 T: 28.07999992370605 [C]; A:[26, -6, 200]; H: 65.807861328125
SENSE daad 41 24-04-2019 12:12:47.011 T: 27.08160018920898 [C]; A:[116, -4, 198]; H: 67.03619384765625
SENSE daac 98 24-04-2019 12:12:57.518 T: 26.08319854736328 [C]; A:[14, -40, 246]; H: 67.69232177734375
SENSE daaa 66 24-04-2019 12:12:57.578 T: 28.01759910583496 [C]; A:[22, 0, 202]; H: 65.807861328125
SENSE daac 99 24-04-2019 12:12:57.949 T: 26.14559936523437 [C]; A:[14, -42, 246]; H: 67.66180419921875
SENSE daaa 67 24-04-2019 12:12:58.009 T: 28.01759910583496 [C]; A:[22, -6, 208]; H: 65.77734375
SENSE daad 42 24-04-2019 12:12:57.876 T: 27.20639991760253 [C]; A:[112, -6, 210]; H: 66.39532470703125
SENSE daaa 68 24-04-2019 12:12:58.438 T: 28.07999992370605 [C]; A:[20, 0, 202]; H: 65.77734375
SENSE daac 100 24-04-2019 12:12:58.384 T: 26.08319854736328 [C]; A:[18, -44, 242]; H: 67.63128662109375
SENSE daaa 69 24-04-2019 12:12:58.768 T: 28.01759910583496 [C]; A:[20, -4, 202]; H: 65.77734375
SENSE daac 101 24-04-2019 12:12:58.840 T: 26.08319854736328 [C]; A:[14, -42, 244]; H: 67.6083984375
SENSE daad 43 24-04-2019 12:12:58.735 T: 27.14399909973144 [C]; A:[110, -8, 204]; H: 66.36480712890625
SENSE daaa 70 24-04-2019 12:12:59.098 T: 28.01759910583496 [C]; A:[22, -6, 198]; H: 65.77734375
SENSE daac 102 24-04-2019 12:12:59.275 T: 26.02079963684082 [C]; A:[20, -46, 244]; H: 67.54736328125
SENSE daaa 71 24-04-2019 12:12:59.468 T: 28.07999992370605 [C]; A:[18, 0, 200]; H: 65.746826171875
SENSE daac 103 24-04-2019 12:12:59.690 T: 26.14559936523437 [C]; A:[14, -48, 240]; H: 67.54736328125
SENSE daaa 72 24-04-2019 12:12:59.804 T: 28.07999992370605 [C]; A:[22, -6, 200]; H: 65.746826171875
SENSE daad 44 24-04-2019 12:12:59.624 T: 27.14399909973144 [C]; A:[118, 0, 204]; H: 66.33428955078125
SENSE daaa 73 24-04-2019 12:13:00.184 T: 28.07999992370605 [C]; A:[26, -10, 200]; H: 65.746826171875
SENSE daac 104 24-04-2019 12:13:00.137 T: 26.02079963684082 [C]; A:[12, -40, 246]; H: 67.486328125
SENSE daaa 74 24-04-2019 12:13:00.519 T: 28.07999992370605 [C]; A:[16, -8, 196]; H: 65.71630859375
SENSE daac 105 24-04-2019 12:13:00.577 T: 26.08319854736328 [C]; A:[12, -42, 246]; H: 67.49395751953125
SENSE daad 45 24-04-2019 12:13:00.499 T: 27.14399909973144 [C]; A:[114, -4, 204]; H: 66.34954833984375
SENSE daaa 75 24-04-2019 12:13:00.854 T: 28.07999992370605 [C]; A:[22, -8, 194]; H: 65.71630859375
SENSE daac 106 24-04-2019 12:13:01.012 T: 26.08319854736328 [C]; A:[10, -38, 244]; H: 67.4710693359375
SENSE daaa 76 24-04-2019 12:13:01.229 T: 28.07999992370605 [C]; A:[20, -6, 202]; H: 65.685791015625
SENSE daac 107 24-04-2019 12:13:01.427 T: 26.08319854736328 [C]; A:[14, -40, 238]; H: 67.4710693359375
SENSE daaa 77 24-04-2019 12:13:01.564 T: 28.07999992370605 [C]; A:[22, -8, 196]; H: 65.685791015625
SENSE daad 46 24-04-2019 12:13:01.353 T: 27.14399909973144 [C]; A:[118, -4, 204]; H: 66.31903076171875
SENSE daab 55 24-04-2019 12:12:56.725 T: 29.63999938964843 [C]; A:[50, 0, 226]; H: 61.7337646484375
SENSE daac 108 24-04-2019 12:13:01.873 T: 26.08319854736328 [C]; A:[8, -36, 242]; H: 67.4405517578125
SENSE daaa 78 24-04-2019 12:13:02.001 T: 28.07999992370605 [C]; A:[20, 0, 196]; H: 65.6552734375
SENSE daac 109 24-04-2019 12:13:02.310 T: 26.08319854736328 [C]; A:[12, -44, 248]; H: 67.4405517578125
SENSE daaa 79 24-04-2019 12:13:02.485 T: 28.01759910583496 [C]; A:[26, -12, 206]; H: 65.624755859375
SENSE daad 47 24-04-2019 12:13:02.231 T: 27.20639991760253 [C]; A:[126, 0, 204]; H: 66.296142578125
SENSE daab 56 24-04-2019 12:13:02.377 T: 29.63999938964843 [C]; A:[56, 0, 232]; H: 61.6727294921875
SENSE daac 110 24-04-2019 12:13:02.744 T: 26.08319854736328 [C]; A:[12, -44, 244]; H: 67.4405517578125
SENSE daaa 80 24-04-2019 12:13:02.921 T: 28.07999992370605 [C]; A:[22, -8, 188]; H: 65.60186767578125
SENSE daac 111 24-04-2019 12:13:03.161 T: 26.14559936523437 [C]; A:[20, -46, 246]; H: 67.4405517578125
SENSE daaa 81 24-04-2019 12:13:03.340 T: 28.07999992370605 [C]; A:[18, -4, 196]; H: 65.57135009765625
SENSE daad 48 24-04-2019 12:13:03.090 T: 27.20639991760253 [C]; A:[118, 0, 202]; H: 66.265625
SENSE daab 57 24-04-2019 12:13:03.288 T: 29.57759857177734 [C]; A:[52, 0, 232]; H: 61.6422119140625
SENSE daac 112 24-04-2019 12:13:03.605 T: 26.08319854736328 [C]; A:[16, -44, 252]; H: 67.4100341796875
SENSE daaa 82 24-04-2019 12:13:03.776 T: 28.07999992370605 [C]; A:[18, -6, 198]; H: 65.54083251953125
SENSE daac 113 24-04-2019 12:13:04.022 T: 26.08319854736328 [C]; A:[12, -42, 240]; H: 67.4100341796875
SENSE daaa 83 24-04-2019 12:13:04.195 T: 28.07999992370605 [C]; A:[22, -10, 204]; H: 65.51031494140625
SENSE daad 49 24-04-2019 12:13:03.954 T: 27.14399909973144 [C]; A:[116, -8, 202]; H: 66.21221923828125
SENSE daab 58 24-04-2019 12:13:04.144 T: 29.57759857177734 [C]; A:[48, 2, 224]; H: 61.6422119140625
SENSE daac 114 24-04-2019 12:13:04.471 T: 26.14559936523437 [C]; A:[14, -36, 244]; H: 67.4100341796875
SENSE daaa 84 24-04-2019 12:13:04.647 T: 28.07999992370605 [C]; A:[20, -8, 208]; H: 65.47979736328125
SENSE daac 115 24-04-2019 12:13:04.888 T: 26.08319854736328 [C]; A:[14, -42, 248]; H: 67.4100341796875
SENSE daaa 85 24-04-2019 12:13:05.065 T: 28.07999992370605 [C]; A:[24, -8, 200]; H: 65.47979736328125
SENSE daad 50 24-04-2019 12:13:04.813 T: 27.20639991760253 [C]; A:[122, -8, 204]; H: 66.15118408203125
SENSE daab 59 24-04-2019 12:13:05.014 T: 29.57759857177734 [C]; A:[52, 0, 230]; H: 61.6116943359375
SENSE daac 116 24-04-2019 12:13:05.322 T: 26.14559936523437 [C]; A:[14, -42, 242]; H: 67.38714599609375
SENSE daaa 86 24-04-2019 12:13:05.502 T: 28.07999992370605 [C]; A:[24, 0, 206]; H: 65.44927978515625
SENSE daac 117 24-04-2019 12:13:05.758 T: 26.14559936523437 [C]; A:[14, -40, 244]; H: 67.38714599609375
SENSE daaa 87 24-04-2019 12:13:05.941 T: 28.07999992370605 [C]; A:[10, -8, 194]; H: 65.41876220703125
SENSE daab 60 24-04-2019 12:13:05.865 T: 29.57759857177734 [C]; A:[50, -4, 228]; H: 61.5811767578125
SENSE daac 118 24-04-2019 12:13:06.136 T: 26.14559936523437 [C]; A:[16, -42, 242]; H: 67.38714599609375
SENSE daaa 88 24-04-2019 12:13:06.377 T: 28.07999992370605 [C]; A:[20, -6, 200]; H: 65.41876220703125
SENSE daac 119 24-04-2019 12:13:06.496 T: 26.08319854736328 [C]; A:[12, -44, 244]; H: 67.35662841796875
SENSE daaa 89 24-04-2019 12:13:06.810 T: 28.07999992370605 [C]; A:[28, -8, 204]; H: 65.38824462890625
SENSE daac 120 24-04-2019 12:13:06.839 T: 26.14559936523437 [C]; A:[16, -44, 242]; H: 67.35662841796875
SENSE daab 61 24-04-2019 12:13:06.756 T: 29.57759857177734 [C]; A:[52, 0, 228]; H: 61.5811767578125
SENSE daaa 90 24-04-2019 12:13:07.248 T: 28.07999992370605 [C]; A:[24, -8, 202]; H: 65.38824462890625
SENSE daac 121 24-04-2019 12:13:07.222 T: 26.14559936523437 [C]; A:[14, -44, 246]; H: 67.32611083984375
SENSE daaa 91 24-04-2019 12:13:07.675 T: 28.14239883422851 [C]; A:[22, -10, 200]; H: 65.35772705078125
SENSE daac 122 24-04-2019 12:13:07.645 T: 26.14559936523437 [C]; A:[16, -48, 246]; H: 67.32611083984375
SENSE daab 62 24-04-2019 12:13:07.626 T: 29.57759857177734 [C]; A:[54, 2, 230]; H: 61.5506591796875
SENSE daaa 92 24-04-2019 12:13:08.113 T: 28.07999992370605 [C]; A:[22, -8, 200]; H: 65.32720947265625
SENSE daac 123 24-04-2019 12:13:08.078 T: 26.08319854736328 [C]; A:[14, -42, 246]; H: 67.32611083984375
SENSE daaa 93 24-04-2019 12:13:08.530 T: 28.14239883422851 [C]; A:[22, -6, 202]; H: 65.32720947265625
SENSE daac 124 24-04-2019 12:13:08.521 T: 26.14559936523437 [C]; A:[14, -40, 246]; H: 67.30322265625
SENSE daab 63 24-04-2019 12:13:08.477 T: 29.51519966125488 [C]; A:[48, 0, 230]; H: 61.5506591796875
SENSE daaa 94 24-04-2019 12:13:08.984 T: 28.07999992370605 [C]; A:[20, -8, 198]; H: 65.32720947265625
SENSE daac 125 24-04-2019 12:13:08.959 T: 26.14559936523437 [C]; A:[16, -44, 244]; H: 67.30322265625
SENSE daaa 95 24-04-2019 12:13:09.401 T: 28.14239883422851 [C]; A:[24, -4, 194]; H: 65.3043212890625
SENSE daac 126 24-04-2019 12:13:09.397 T: 26.14559936523437 [C]; A:[12, -34, 246]; H: 67.30322265625
SENSE daab 64 24-04-2019 12:13:09.348 T: 29.57759857177734 [C]; A:[48, 4, 230]; H: 61.5811767578125
SENSE daaa 96 24-04-2019 12:13:09.839 T: 28.07999992370605 [C]; A:[20, -8, 198]; H: 65.3043212890625
SENSE daac 127 24-04-2019 12:13:09.810 T: 26.14559936523437 [C]; A:[16, -46, 246]; H: 67.30322265625
SENSE daaa 97 24-04-2019 12:13:10.256 T: 28.07999992370605 [C]; A:[18, -4, 202]; H: 65.3043212890625
SENSE daac 128 24-04-2019 12:13:10.243 T: 26.14559936523437 [C]; A:[16, -40, 242]; H: 67.30322265625
SENSE daab 65 24-04-2019 12:13:10.204 T: 29.51519966125488 [C]; A:[56, 0, 230]; H: 61.5811767578125
SENSE daaa 98 24-04-2019 12:13:10.694 T: 28.07999992370605 [C]; A:[20, 0, 202]; H: 65.3043212890625
SENSE daac 129 24-04-2019 12:13:10.666 T: 26.08319854736328 [C]; A:[12, -40, 244]; H: 67.30322265625
SENSE daad 51 24-04-2019 12:13:05.687 T: 27.20639991760253 [C]; A:[110, 0, 200]; H: 66.0977783203125
SENSE daaa 99 24-04-2019 12:13:11.127 T: 28.14239883422851 [C]; A:[20, -8, 194]; H: 65.2738037109375
SENSE daac 130 24-04-2019 12:13:11.112 T: 26.14559936523437 [C]; A:[14, -40, 242]; H: 67.30322265625
SENSE daab 66 24-04-2019 12:13:11.079 T: 29.51519966125488 [C]; A:[50, 0, 222]; H: 61.6116943359375
SENSE daaa 100 24-04-2019 12:13:11.564 T: 28.14239883422851 [C]; A:[20, -2, 206]; H: 65.2738037109375
SENSE daac 131 24-04-2019 12:13:11.556 T: 26.14559936523437 [C]; A:[14, -36, 246]; H: 67.30322265625
SENSE daad 52 24-04-2019 12:13:11.473 T: 27.268798828125 [C]; A:[120, -6, 204]; H: 65.8994140625
SENSE daaa 101 24-04-2019 12:13:11.982 T: 28.07999992370605 [C]; A:[18, -10, 202]; H: 65.2738037109375
SENSE daac 132 24-04-2019 12:13:11.993 T: 26.14559936523437 [C]; A:[12, -42, 236]; H: 67.30322265625
SENSE daab 67 24-04-2019 12:13:11.930 T: 29.51519966125488 [C]; A:[48, 0, 240]; H: 61.6116943359375
SENSE daaa 102 24-04-2019 12:13:12.419 T: 28.14239883422851 [C]; A:[22, -4, 198]; H: 65.2738037109375
SENSE daac 133 24-04-2019 12:13:12.423 T: 26.20800018310546 [C]; A:[14, -40, 244]; H: 67.30322265625
SENSE daad 53 24-04-2019 12:13:12.351 T: 27.268798828125 [C]; A:[122, -10, 194]; H: 65.868896484375
SENSE daaa 103 24-04-2019 12:13:12.852 T: 28.07999992370605 [C]; A:[20, -6, 196]; H: 65.2432861328125
SENSE daac 134 24-04-2019 12:13:12.858 T: 26.14559936523437 [C]; A:[16, -46, 240]; H: 67.30322265625
SENSE daab 68 24-04-2019 12:13:12.781 T: 29.51519966125488 [C]; A:[52, -4, 232]; H: 61.6116943359375
SENSE daaa 104 24-04-2019 12:13:13.290 T: 28.07999992370605 [C]; A:[20, -8, 194]; H: 65.2432861328125
SENSE daac 135 24-04-2019 12:13:13.289 T: 26.20800018310546 [C]; A:[16, -44, 240]; H: 67.30322265625
SENSE daad 54 24-04-2019 12:13:13.220 T: 27.268798828125 [C]; A:[122, -6, 202]; H: 65.84600830078125
SENSE daaa 105 24-04-2019 12:13:13.707 T: 28.07999992370605 [C]; A:[22, -8, 200]; H: 65.2432861328125
SENSE daac 136 24-04-2019 12:13:13.736 T: 26.20800018310546 [C]; A:[16, -42, 246]; H: 67.30322265625
SENSE daab 69 24-04-2019 12:13:13.652 T: 29.51519966125488 [C]; A:[52, -4, 232]; H: 61.6727294921875
SENSE daaa 106 24-04-2019 12:13:14.145 T: 28.07999992370605 [C]; A:[24, -6, 202]; H: 65.2127685546875
SENSE daac 137 24-04-2019 12:13:14.155 T: 26.20800018310546 [C]; A:[14, -40, 244]; H: 67.30322265625
SENSE daad 55 24-04-2019 12:13:14.089 T: 27.268798828125 [C]; A:[122, -8, 196]; H: 65.81549072265625
SENSE daaa 107 24-04-2019 12:13:14.562 T: 28.14239883422851 [C]; A:[20, -10, 192]; H: 65.2127685546875
SENSE daac 138 24-04-2019 12:13:14.591 T: 26.20800018310546 [C]; A:[14, -44, 246]; H: 67.30322265625
SENSE daab 70 24-04-2019 12:13:14.512 T: 29.51519966125488 [C]; A:[48, 2, 230]; H: 61.7032470703125
SENSE daaa 108 24-04-2019 12:13:15.016 T: 28.14239883422851 [C]; A:[24, -8, 198]; H: 65.2127685546875
SENSE daac 139 24-04-2019 12:13:15.021 T: 26.20800018310546 [C]; A:[12, -38, 242]; H: 67.30322265625
SENSE daad 56 24-04-2019 12:13:14.948 T: 27.20639991760253 [C]; A:[122, -6, 200]; H: 65.78497314453125
SENSE daaa 109 24-04-2019 12:13:15.448 T: 28.14239883422851 [C]; A:[24, -10, 204]; H: 65.2432861328125
SENSE daac 140 24-04-2019 12:13:15.456 T: 26.20800018310546 [C]; A:[12, -40, 252]; H: 67.2421875
SENSE daab 71 24-04-2019 12:13:15.399 T: 29.51519966125488 [C]; A:[52, -4, 230]; H: 61.7337646484375
SENSE daaa 110 24-04-2019 12:13:15.885 T: 28.07999992370605 [C]; A:[22, -8, 198]; H: 65.2127685546875
SENSE daac 141 24-04-2019 12:13:15.887 T: 26.20800018310546 [C]; A:[16, -42, 248]; H: 67.2421875
SENSE daad 57 24-04-2019 12:13:15.817 T: 27.20639991760253 [C]; A:[114, -4, 204]; H: 65.7620849609375
SENSE daaa 111 24-04-2019 12:13:16.313 T: 28.14239883422851 [C]; A:[20, 0, 204]; H: 65.2432861328125
SENSE daac 142 24-04-2019 12:13:16.338 T: 26.20800018310546 [C]; A:[14, -46, 242]; H: 67.2421875
SENSE daab 72 24-04-2019 12:13:16.264 T: 29.51519966125488 [C]; A:[52, 0, 226]; H: 61.7337646484375
SENSE daaa 112 24-04-2019 12:13:16.751 T: 28.14239883422851 [C]; A:[20, -4, 196]; H: 65.2432861328125
SENSE daac 143 24-04-2019 12:13:16.768 T: 26.20800018310546 [C]; A:[14, -42, 248]; H: 67.2421875
SENSE daad 58 24-04-2019 12:13:16.702 T: 27.268798828125 [C]; A:[122, -6, 198]; H: 65.7620849609375
SENSE daaa 113 24-04-2019 12:13:17.173 T: 28.14239883422851 [C]; A:[20, 0, 202]; H: 65.1822509765625
SENSE daac 144 24-04-2019 12:13:17.203 T: 26.20800018310546 [C]; A:[18, -42, 248]; H: 67.28033447265625
SENSE daab 73 24-04-2019 12:13:17.124 T: 29.51519966125488 [C]; A:[52, 0, 232]; H: 61.75665283203125
SENSE daaa 114 24-04-2019 12:13:17.621 T: 28.07999992370605 [C]; A:[22, -8, 196]; H: 65.2127685546875
SENSE daac 145 24-04-2019 12:13:17.644 T: 26.20800018310546 [C]; A:[14, -44, 242]; H: 67.28033447265625
SENSE daad 59 24-04-2019 12:13:17.580 T: 27.268798828125 [C]; A:[120, -8, 204]; H: 65.7315673828125
SENSE daaa 115 24-04-2019 12:13:18.048 T: 28.14239883422851 [C]; A:[22, -8, 198]; H: 65.2127685546875
SENSE daac 146 24-04-2019 12:13:18.079 T: 26.20800018310546 [C]; A:[12, -36, 242]; H: 67.28033447265625
SENSE daab 74 24-04-2019 12:13:17.995 T: 29.51519966125488 [C]; A:[48, 0, 228]; H: 61.75665283203125
SENSE daaa 116 24-04-2019 12:13:18.496 T: 28.14239883422851 [C]; A:[22, -10, 194]; H: 65.2127685546875
SENSE daac 147 24-04-2019 12:13:18.525 T: 26.20800018310546 [C]; A:[14, -40, 242]; H: 67.28033447265625
SENSE daad 60 24-04-2019 12:13:18.449 T: 27.268798828125 [C]; A:[122, -10, 200]; H: 65.7010498046875
SENSE daaa 117 24-04-2019 12:13:18.914 T: 28.07999992370605 [C]; A:[20, -6, 202]; H: 65.2127685546875
SENSE daac 148 24-04-2019 12:13:18.960 T: 26.20800018310546 [C]; A:[14, -42, 240]; H: 67.28033447265625
SENSE daab 75 24-04-2019 12:13:18.866 T: 29.51519966125488 [C]; A:[50, 0, 224]; H: 61.78717041015625
SENSE daaa 118 24-04-2019 12:13:19.357 T: 28.14239883422851 [C]; A:[18, -8, 200]; H: 65.2127685546875
SENSE daac 149 24-04-2019 12:13:19.391 T: 26.20800018310546 [C]; A:[16, -44, 252]; H: 67.24981689453125
SENSE daad 61 24-04-2019 12:13:19.318 T: 27.268798828125 [C]; A:[124, -8, 206]; H: 65.6705322265625
SENSE daaa 119 24-04-2019 12:13:19.779 T: 28.14239883422851 [C]; A:[22, -4, 194]; H: 65.1822509765625
SENSE daac 150 24-04-2019 12:13:19.826 T: 26.27039909362792 [C]; A:[20, -42, 246]; H: 67.24981689453125
SENSE daab 76 24-04-2019 12:13:19.726 T: 29.45279884338378 [C]; A:[52, 0, 230]; H: 61.78717041015625
SENSE daaa 120 24-04-2019 12:13:20.217 T: 28.14239883422851 [C]; A:[24, -10, 204]; H: 65.1822509765625
SENSE daac 151 24-04-2019 12:13:20.255 T: 26.20800018310546 [C]; A:[14, -42, 242]; H: 67.24981689453125
SENSE daad 62 24-04-2019 12:13:20.187 T: 27.268798828125 [C]; A:[120, -6, 204]; H: 65.64764404296875
SENSE daaa 121 24-04-2019 12:13:20.634 T: 28.07999992370605 [C]; A:[22, 0, 196]; H: 65.1822509765625
SENSE daac 152 24-04-2019 12:13:20.706 T: 26.27039909362792 [C]; A:[14, -40, 244]; H: 67.28033447265625
SENSE daab 77 24-04-2019 12:13:20.582 T: 29.45279884338378 [C]; A:[48, 0, 232]; H: 61.78717041015625
SENSE daaa 122 24-04-2019 12:13:21.072 T: 28.14239883422851 [C]; A:[26, -8, 198]; H: 65.15936279296875
SENSE daad 63 24-04-2019 12:13:21.056 T: 27.20639991760253 [C]; A:[124, -10, 196]; H: 65.64764404296875
SENSE daab 78 24-04-2019 12:13:21.454 T: 29.45279884338378 [C]; A:[50, 0, 234]; H: 61.81768798828125
SENSE daad 64 24-04-2019 12:13:21.543 T: 27.268798828125 [C]; A:[124, 0, 204]; H: 65.64764404296875
SENSE daab 79 24-04-2019 12:13:21.821 T: 29.45279884338378 [C]; A:[52, 0, 232]; H: 61.81768798828125
SENSE daad 65 24-04-2019 12:13:21.905 T: 27.268798828125 [C]; A:[116, -8, 198]; H: 65.64764404296875
SENSE daab 80 24-04-2019 12:13:22.159 T: 29.45279884338378 [C]; A:[52, 0, 224]; H: 61.81768798828125
SENSE daad 66 24-04-2019 12:13:22.248 T: 27.268798828125 [C]; A:[120, 0, 202]; H: 65.58660888671875
SENSE daab 81 24-04-2019 12:13:22.498 T: 29.51519966125488 [C]; A:[48, 2, 234]; H: 61.81768798828125
SENSE daad 67 24-04-2019 12:13:22.590 T: 27.268798828125 [C]; A:[120, -10, 210]; H: 65.58660888671875
SENSE daab 82 24-04-2019 12:13:22.831 T: 29.51519966125488 [C]; A:[50, 0, 230]; H: 61.81768798828125
SENSE daad 68 24-04-2019 12:13:22.943 T: 27.268798828125 [C]; A:[120, -8, 198]; H: 65.58660888671875
SENSE daab 83 24-04-2019 12:13:23.184 T: 29.45279884338378 [C]; A:[54, 2, 234]; H: 61.81768798828125
SENSE daad 69 24-04-2019 12:13:23.296 T: 27.268798828125 [C]; A:[122, -10, 204]; H: 65.58660888671875
SENSE daab 84 24-04-2019 12:13:23.568 T: 29.45279884338378 [C]; A:[48, 2, 226]; H: 61.84820556640625
SENSE daad 70 24-04-2019 12:13:23.668 T: 27.268798828125 [C]; A:[122, -6, 204]; H: 65.58660888671875
SENSE daab 85 24-04-2019 12:13:23.935 T: 29.51519966125488 [C]; A:[48, 0, 224]; H: 61.84820556640625
SENSE daad 71 24-04-2019 12:13:24.031 T: 27.268798828125 [C]; A:[120, -4, 196]; H: 65.563720703125
SENSE daab 86 24-04-2019 12:13:24.289 T: 29.45279884338378 [C]; A:[52, 0, 228]; H: 61.81768798828125
SENSE daad 72 24-04-2019 12:13:24.373 T: 27.268798828125 [C]; A:[120, -6, 202]; H: 65.533203125
SENSE daab 87 24-04-2019 12:13:24.647 T: 29.51519966125488 [C]; A:[54, 0, 226]; H: 61.84820556640625
SENSE daad 73 24-04-2019 12:13:24.721 T: 27.268798828125 [C]; A:[120, -8, 196]; H: 65.533203125
SENSE daab 88 24-04-2019 12:13:25.010 T: 29.45279884338378 [C]; A:[52, 0, 232]; H: 61.84820556640625
SENSE daad 74 24-04-2019 12:13:25.088 T: 27.20639991760253 [C]; A:[118, -6, 202]; H: 65.533203125
SENSE daab 89 24-04-2019 12:13:25.358 T: 29.51519966125488 [C]; A:[54, 0, 228]; H: 61.81768798828125
SENSE daad 75 24-04-2019 12:13:25.441 T: 27.268798828125 [C]; A:[120, -12, 202]; H: 65.533203125
SENSE daab 90 24-04-2019 12:13:25.737 T: 29.45279884338378 [C]; A:[48, 0, 228]; H: 61.84820556640625
SENSE daad 76 24-04-2019 12:13:25.799 T: 27.268798828125 [C]; A:[118, -8, 196]; H: 65.5484619140625
SENSE daac 153 24-04-2019 12:13:21.126 T: 26.20800018310546 [C]; A:[16, -42, 244]; H: 67.28033447265625
SENSE daaa 123 24-04-2019 12:13:26.178 T: 28.14239883422851 [C]; A:[22, -8, 202]; H: 65.12884521484375
SENSE daab 91 24-04-2019 12:13:26.125 T: 29.45279884338378 [C]; A:[50, -6, 232]; H: 61.81768798828125
SENSE daac 154 24-04-2019 12:13:26.398 T: 26.27039909362792 [C]; A:[14, -40, 240]; H: 67.3642578125
SENSE daad 77 24-04-2019 12:13:26.280 T: 27.20639991760253 [C]; A:[120, -6, 198]; H: 65.5484619140625
SENSE daaa 124 24-04-2019 12:13:26.615 T: 28.14239883422851 [C]; A:[20, -4, 210]; H: 65.12884521484375
