SENSE daaa 1 25-04-2019 05:08:09.159 T: 28.82879829406738 [C]; A:[152, -6, 176]; H: 70.25579833984375
SENSE daaa 92 25-04-2019 05:09:19.084 T: 29.01599884033203 [C]; A:[154, -6, 176]; H: 69.3326416015625
SENSE daaa 93 25-04-2019 05:09:19.416 T: 29.01599884033203 [C]; A:[158, -12, 176]; H: 69.3326416015625
SENSE daaa 94 25-04-2019 05:09:19.758 T: 29.01599884033203 [C]; A:[156, -8, 172]; H: 69.3326416015625
SENSE daaa 95 25-04-2019 05:09:20.106 T: 28.95359992980957 [C]; A:[152, -4, 148]; H: 69.3326416015625
SENSE daaa 96 25-04-2019 05:09:20.439 T: 29.01599884033203 [C]; A:[156, -14, 176]; H: 69.3326416015625
SENSE daaa 97 25-04-2019 05:09:20.791 T: 29.01599884033203 [C]; A:[154, -10, 174]; H: 69.3326416015625
SENSE daaa 98 25-04-2019 05:09:21.149 T: 29.01599884033203 [C]; A:[152, -6, 174]; H: 69.3326416015625
SENSE daaa 99 25-04-2019 05:09:21.501 T: 29.01599884033203 [C]; A:[154, -8, 174]; H: 69.3021240234375
SENSE daad 36 25-04-2019 05:09:16.513 T: 26.9567985534668 [C]; A:[-12, -10, 264]; H: 72.765869140625
SENSE daaa 100 25-04-2019 05:09:21.934 T: 29.01599884033203 [C]; A:[156, -4, 178]; H: 69.3021240234375
SENSE daaa 101 25-04-2019 05:09:22.358 T: 29.01599884033203 [C]; A:[152, -6, 170]; H: 69.3021240234375
SENSE daad 37 25-04-2019 05:09:22.274 T: 26.9567985534668 [C]; A:[-16, -8, 236]; H: 72.60565185546875
SENSE daad 38 25-04-2019 05:09:22.831 T: 26.9567985534668 [C]; A:[-12, -12, 226]; H: 72.60565185546875
SENSE daad 39 25-04-2019 05:09:23.282 T: 27.0191993713379 [C]; A:[-14, -6, 236]; H: 72.60565185546875
SENSE daad 40 25-04-2019 05:09:23.734 T: 27.08160018920898 [C]; A:[-14, -10, 228]; H: 72.60565185546875
SENSE daad 41 25-04-2019 05:09:24.196 T: 27.0191993713379 [C]; A:[-10, -10, 226]; H: 72.5675048828125
SENSE daac 23 25-04-2019 05:09:04.546 T: 27.0191993713379 [C]; A:[0, -34, 272]; H: 72.4912109375
SENSE daad 42 25-04-2019 05:09:24.638 T: 26.9567985534668 [C]; A:[-14, -10, 224]; H: 72.5675048828125
SENSE daac 24 25-04-2019 05:09:24.971 T: 27.14399909973144 [C]; A:[6, -40, 250]; H: 72.1402587890625
SENSE daac 25 25-04-2019 05:09:25.412 T: 27.14399909973144 [C]; A:[4, -38, 244]; H: 72.1402587890625
SENSE daad 43 25-04-2019 05:09:25.338 T: 27.0191993713379 [C]; A:[-12, -6, 232]; H: 72.5675048828125
SENSE daac 26 25-04-2019 05:09:25.940 T: 27.14399909973144 [C]; A:[4, -34, 252]; H: 72.1402587890625
SENSE daac 27 25-04-2019 05:09:26.373 T: 27.08160018920898 [C]; A:[6, -36, 242]; H: 72.1402587890625
SENSE daad 44 25-04-2019 05:09:26.292 T: 27.0191993713379 [C]; A:[-14, -12, 228]; H: 72.5675048828125
SENSE daac 28 25-04-2019 05:09:26.855 T: 27.14399909973144 [C]; A:[6, -38, 258]; H: 72.1097412109375
SENSE daaa 102 25-04-2019 05:09:27.388 T: 28.95359992980957 [C]; A:[152, -12, 174]; H: 69.2716064453125
SENSE daac 29 25-04-2019 05:09:27.273 T: 27.14399909973144 [C]; A:[2, -34, 246]; H: 72.1097412109375
SENSE daaa 103 25-04-2019 05:09:27.822 T: 28.95359992980957 [C]; A:[150, -10, 178]; H: 69.2716064453125
SENSE daaa 104 25-04-2019 05:09:28.265 T: 29.01599884033203 [C]; A:[154, -10, 174]; H: 69.2716064453125
SENSE daaa 105 25-04-2019 05:09:28.619 T: 28.95359992980957 [C]; A:[150, -4, 168]; H: 69.2716064453125
SENSE daaa 106 25-04-2019 05:09:28.986 T: 29.01599884033203 [C]; A:[152, -10, 164]; H: 69.2716064453125
SENSE daaa 107 25-04-2019 05:09:29.319 T: 29.07839965820312 [C]; A:[154, -8, 172]; H: 69.3021240234375
SENSE daaa 108 25-04-2019 05:09:29.671 T: 29.01599884033203 [C]; A:[156, -8, 172]; H: 69.3021240234375
SENSE daaa 109 25-04-2019 05:09:30.030 T: 28.95359992980957 [C]; A:[156, -4, 178]; H: 69.2716064453125
SENSE daaa 110 25-04-2019 05:09:30.386 T: 29.01599884033203 [C]; A:[152, -10, 178]; H: 69.2716064453125
SENSE daaa 111 25-04-2019 05:09:30.719 T: 29.01599884033203 [C]; A:[150, -4, 180]; H: 69.3021240234375
SENSE daaa 112 25-04-2019 05:09:31.152 T: 28.95359992980957 [C]; A:[152, -12, 172]; H: 69.3021240234375
SENSE daaa 113 25-04-2019 05:09:31.581 T: 29.01599884033203 [C]; A:[152, -4, 176]; H: 69.3021240234375
SENSE daab 76 25-04-2019 05:09:31.507 T: 30.7007999420166 [C]; A:[28, 18, 238]; H: 65.23565673828125
SENSE daaa 114 25-04-2019 05:09:32.026 T: 29.01599884033203 [C]; A:[152, -6, 174]; H: 69.3021240234375
SENSE daad 45 25-04-2019 05:09:27.190 T: 27.0191993713379 [C]; A:[-10, -10, 232]; H: 72.5369873046875
SENSE daab 77 25-04-2019 05:09:32.382 T: 30.7007999420166 [C]; A:[26, 18, 234]; H: 65.23565673828125
SENSE daab 78 25-04-2019 05:09:32.824 T: 30.7007999420166 [C]; A:[22, 26, 232]; H: 65.20513916015625
SENSE daad 46 25-04-2019 05:09:32.747 T: 27.08160018920898 [C]; A:[-16, -8, 226]; H: 72.61328125
SENSE daab 79 25-04-2019 05:09:33.274 T: 30.7007999420166 [C]; A:[26, 18, 236]; H: 65.20513916015625
SENSE daac 30 25-04-2019 05:09:28.184 T: 27.20639991760253 [C]; A:[8, -38, 244]; H: 72.1097412109375
SENSE daab 80 25-04-2019 05:09:33.737 T: 30.76319885253906 [C]; A:[26, 22, 234]; H: 65.20513916015625
SENSE daab 81 25-04-2019 05:09:34.153 T: 30.76319885253906 [C]; A:[24, 18, 234]; H: 65.17462158203125
SENSE daac 31 25-04-2019 05:09:34.083 T: 27.20639991760253 [C]; A:[8, -40, 240]; H: 71.99530029296875
SENSE daab 82 25-04-2019 05:09:34.597 T: 30.7007999420166 [C]; A:[22, 24, 230]; H: 65.17462158203125
SENSE daac 32 25-04-2019 05:09:34.954 T: 27.20639991760253 [C]; A:[6, -42, 244]; H: 71.972412109375
SENSE daac 33 25-04-2019 05:09:35.357 T: 27.20639991760253 [C]; A:[6, -38, 242]; H: 71.972412109375
SENSE daac 34 25-04-2019 05:09:35.745 T: 27.20639991760253 [C]; A:[8, -38, 244]; H: 71.972412109375
SENSE daac 35 25-04-2019 05:09:36.133 T: 27.20639991760253 [C]; A:[10, -38, 248]; H: 71.94189453125
SENSE daac 36 25-04-2019 05:09:36.542 T: 27.20639991760253 [C]; A:[4, -36, 242]; H: 71.94189453125
SENSE daaa 115 25-04-2019 05:09:37.056 T: 28.95359992980957 [C]; A:[152, -8, 176]; H: 69.3326416015625
SENSE daac 37 25-04-2019 05:09:36.954 T: 27.20639991760253 [C]; A:[6, -36, 252]; H: 71.94189453125
SENSE daaa 116 25-04-2019 05:09:37.480 T: 29.01599884033203 [C]; A:[154, 0, 180]; H: 69.3326416015625
SENSE daaa 117 25-04-2019 05:09:37.895 T: 29.01599884033203 [C]; A:[146, -6, 184]; H: 69.3021240234375
SENSE daaa 118 25-04-2019 05:09:38.229 T: 29.01599884033203 [C]; A:[150, -8, 180]; H: 69.3021240234375
SENSE daaa 119 25-04-2019 05:09:38.587 T: 28.95359992980957 [C]; A:[150, -6, 178]; H: 69.3021240234375
SENSE daaa 120 25-04-2019 05:09:38.943 T: 28.95359992980957 [C]; A:[152, -8, 172]; H: 69.3021240234375
SENSE daaa 121 25-04-2019 05:09:39.281 T: 29.01599884033203 [C]; A:[150, -2, 176]; H: 69.3021240234375
SENSE daaa 122 25-04-2019 05:09:39.614 T: 29.01599884033203 [C]; A:[152, -8, 168]; H: 69.3021240234375
SENSE daaa 123 25-04-2019 05:09:40.047 T: 29.01599884033203 [C]; A:[148, -6, 174]; H: 69.3021240234375
SENSE daaa 124 25-04-2019 05:09:40.477 T: 28.95359992980957 [C]; A:[156, -4, 180]; H: 69.2716064453125
SENSE daab 83 25-04-2019 05:09:40.402 T: 30.76319885253906 [C]; A:[24, 18, 230]; H: 65.0601806640625
SENSE daaa 125 25-04-2019 05:09:40.925 T: 28.95359992980957 [C]; A:[152, 0, 178]; H: 69.2716064453125
SENSE daaa 126 25-04-2019 05:09:41.354 T: 28.95359992980957 [C]; A:[150, -6, 182]; H: 69.2716064453125
SENSE daab 84 25-04-2019 05:09:41.282 T: 30.76319885253906 [C]; A:[24, 22, 234]; H: 65.0296630859375
SENSE daaa 127 25-04-2019 05:09:41.804 T: 29.01599884033203 [C]; A:[154, -10, 176]; H: 69.2716064453125
SENSE daab 85 25-04-2019 05:09:42.137 T: 30.76319885253906 [C]; A:[22, 20, 230]; H: 64.9991455078125
SENSE daab 86 25-04-2019 05:09:42.555 T: 30.76319885253906 [C]; A:[22, 26, 234]; H: 64.9991455078125
SENSE daad 47 25-04-2019 05:09:43.117 T: 27.08160018920898 [C]; A:[-16, -14, 232]; H: 72.45306396484375
SENSE daad 48 25-04-2019 05:09:43.579 T: 27.14399909973144 [C]; A:[-12, -8, 228]; H: 72.4149169921875
SENSE daad 49 25-04-2019 05:09:44.011 T: 27.14399909973144 [C]; A:[-16, -6, 236]; H: 72.4149169921875
SENSE daad 50 25-04-2019 05:09:44.468 T: 27.14399909973144 [C]; A:[-16, -10, 230]; H: 72.4149169921875
SENSE daad 51 25-04-2019 05:09:44.924 T: 27.14399909973144 [C]; A:[-14, -8, 230]; H: 72.3843994140625
SENSE daad 52 25-04-2019 05:09:45.386 T: 27.14399909973144 [C]; A:[-12, -6, 232]; H: 72.3843994140625
SENSE daad 53 25-04-2019 05:09:45.828 T: 27.14399909973144 [C]; A:[-10, -12, 226]; H: 72.3843994140625
SENSE daad 54 25-04-2019 05:09:46.260 T: 27.14399909973144 [C]; A:[-12, -10, 222]; H: 72.3538818359375
SENSE daaa 128 25-04-2019 05:09:46.834 T: 29.01599884033203 [C]; A:[154, -6, 178]; H: 69.2105712890625
SENSE daad 55 25-04-2019 05:09:46.692 T: 27.14399909973144 [C]; A:[-16, -4, 228]; H: 72.3538818359375
SENSE daaa 129 25-04-2019 05:09:47.276 T: 29.01599884033203 [C]; A:[150, -6, 176]; H: 69.2105712890625
SENSE daac 38 25-04-2019 05:09:42.479 T: 27.20639991760253 [C]; A:[12, -44, 244]; H: 71.75115966796875
SENSE daac 39 25-04-2019 05:09:47.800 T: 27.20639991760253 [C]; A:[10, -44, 246]; H: 71.6519775390625
SENSE daad 56 25-04-2019 05:09:47.626 T: 27.14399909973144 [C]; A:[-12, -12, 226]; H: 72.3233642578125
SENSE daac 40 25-04-2019 05:09:48.288 T: 27.268798828125 [C]; A:[0, -38, 242]; H: 71.6519775390625
SENSE daac 41 25-04-2019 05:09:48.716 T: 27.268798828125 [C]; A:[6, -38, 246]; H: 71.6519775390625
SENSE daad 57 25-04-2019 05:09:48.640 T: 27.14399909973144 [C]; A:[-14, -8, 230]; H: 72.28521728515625
SENSE daac 42 25-04-2019 05:09:49.234 T: 27.20639991760253 [C]; A:[6, -42, 244]; H: 71.6519775390625
SENSE daac 43 25-04-2019 05:09:49.667 T: 27.20639991760253 [C]; A:[10, -36, 248]; H: 71.6519775390625
SENSE daad 58 25-04-2019 05:09:49.588 T: 27.14399909973144 [C]; A:[-14, -8, 230]; H: 72.28521728515625
SENSE daac 44 25-04-2019 05:09:50.149 T: 27.268798828125 [C]; A:[8, -40, 248]; H: 71.6519775390625
SENSE daac 45 25-04-2019 05:09:50.568 T: 27.268798828125 [C]; A:[4, -36, 244]; H: 71.6519775390625
SENSE daad 59 25-04-2019 05:09:50.487 T: 27.14399909973144 [C]; A:[-14, -12, 226]; H: 72.25469970703125
SENSE daac 46 25-04-2019 05:09:51.060 T: 27.268798828125 [C]; A:[6, -36, 246]; H: 71.67486572265625
SENSE daac 47 25-04-2019 05:09:51.478 T: 27.268798828125 [C]; A:[4, -40, 246]; H: 71.6519775390625
SENSE daad 60 25-04-2019 05:09:51.395 T: 27.14399909973144 [C]; A:[-14, -4, 228]; H: 72.25469970703125
SENSE daac 48 25-04-2019 05:09:51.976 T: 27.268798828125 [C]; A:[6, -36, 252]; H: 71.67486572265625
SENSE daaa 130 25-04-2019 05:09:52.451 T: 29.01599884033203 [C]; A:[154, -6, 180]; H: 69.17242431640625
SENSE daac 49 25-04-2019 05:09:52.394 T: 27.268798828125 [C]; A:[2, -38, 240]; H: 71.67486572265625
SENSE daad 61 25-04-2019 05:09:52.314 T: 27.20639991760253 [C]; A:[-16, -4, 236]; H: 72.25469970703125
SENSE daac 50 25-04-2019 05:09:53.106 T: 27.268798828125 [C]; A:[10, -40, 242]; H: 71.6519775390625
SENSE daac 51 25-04-2019 05:09:53.524 T: 27.268798828125 [C]; A:[2, -38, 240]; H: 71.6519775390625
SENSE daad 62 25-04-2019 05:09:53.441 T: 27.20639991760253 [C]; A:[-12, 0, 232]; H: 72.22418212890625
SENSE daac 52 25-04-2019 05:09:54.007 T: 27.268798828125 [C]; A:[8, -38, 236]; H: 71.6214599609375
SENSE daac 53 25-04-2019 05:09:54.450 T: 27.268798828125 [C]; A:[0, -36, 246]; H: 71.6214599609375
SENSE daad 63 25-04-2019 05:09:54.371 T: 27.20639991760253 [C]; A:[-16, -4, 234]; H: 72.22418212890625
SENSE daac 54 25-04-2019 05:09:54.952 T: 27.268798828125 [C]; A:[2, -36, 244]; H: 71.6214599609375
SENSE daac 55 25-04-2019 05:09:55.371 T: 27.268798828125 [C]; A:[8, -40, 250]; H: 71.56805419921875
SENSE daad 64 25-04-2019 05:09:55.294 T: 27.20639991760253 [C]; A:[-18, -8, 232]; H: 72.22418212890625
SENSE daac 56 25-04-2019 05:09:55.853 T: 27.3311996459961 [C]; A:[2, -32, 240]; H: 71.56805419921875
SENSE daac 57 25-04-2019 05:09:56.271 T: 27.3311996459961 [C]; A:[2, -40, 246]; H: 71.56805419921875
SENSE daad 65 25-04-2019 05:09:56.192 T: 27.20639991760253 [C]; A:[-18, -12, 226]; H: 72.19366455078125
SENSE daac 58 25-04-2019 05:09:56.770 T: 27.268798828125 [C]; A:[2, -36, 248]; H: 71.56805419921875
SENSE daaa 131 25-04-2019 05:09:57.479 T: 29.01599884033203 [C]; A:[150, -10, 182]; H: 69.17242431640625
SENSE daac 59 25-04-2019 05:09:57.187 T: 27.268798828125 [C]; A:[12, -40, 242]; H: 71.56805419921875
SENSE daab 87 25-04-2019 05:09:58.108 T: 30.88799858093261 [C]; A:[26, 22, 230]; H: 64.70159912109375
SENSE daac 60 25-04-2019 05:09:58.038 T: 27.3311996459961 [C]; A:[8, -36, 240]; H: 71.53753662109375
SENSE daab 88 25-04-2019 05:09:58.557 T: 30.88799858093261 [C]; A:[28, 22, 230]; H: 64.67108154296875
SENSE daab 89 25-04-2019 05:09:58.987 T: 30.88799858093261 [C]; A:[24, 16, 236]; H: 64.67108154296875
SENSE daac 61 25-04-2019 05:09:58.909 T: 27.3311996459961 [C]; A:[6, -36, 254]; H: 71.53753662109375
SENSE daab 90 25-04-2019 05:09:59.447 T: 30.88799858093261 [C]; A:[26, 20, 254]; H: 64.64056396484375
SENSE daab 91 25-04-2019 05:09:59.893 T: 30.88799858093261 [C]; A:[28, 20, 234]; H: 64.64056396484375
SENSE daac 62 25-04-2019 05:09:59.820 T: 27.39359855651855 [C]; A:[2, -40, 246]; H: 71.53753662109375
SENSE daab 92 25-04-2019 05:10:00.343 T: 30.95039939880371 [C]; A:[28, 22, 232]; H: 64.64056396484375
SENSE daab 93 25-04-2019 05:10:00.783 T: 30.95039939880371 [C]; A:[26, 18, 240]; H: 64.64056396484375
SENSE daac 63 25-04-2019 05:10:00.707 T: 27.3311996459961 [C]; A:[4, -36, 242]; H: 71.53753662109375
SENSE daab 94 25-04-2019 05:10:01.233 T: 30.95039939880371 [C]; A:[26, 18, 226]; H: 64.64056396484375
SENSE daab 95 25-04-2019 05:10:01.664 T: 30.88799858093261 [C]; A:[24, 18, 234]; H: 64.61004638671875
SENSE daac 64 25-04-2019 05:10:01.592 T: 27.3311996459961 [C]; A:[6, -38, 244]; H: 71.53753662109375
SENSE daab 96 25-04-2019 05:10:02.119 T: 30.88799858093261 [C]; A:[26, 18, 232]; H: 64.61004638671875
SENSE daad 66 25-04-2019 05:09:57.111 T: 27.20639991760253 [C]; A:[-16, -10, 232]; H: 72.19366455078125
SENSE daaa 132 25-04-2019 05:10:02.648 T: 29.01599884033203 [C]; A:[156, -8, 174]; H: 69.17242431640625
SENSE daaa 133 25-04-2019 05:10:03.062 T: 29.01599884033203 [C]; A:[148, 0, 176]; H: 69.17242431640625
SENSE daad 67 25-04-2019 05:10:02.981 T: 27.20639991760253 [C]; A:[-12, -8, 228]; H: 72.1707763671875
SENSE daad 68 25-04-2019 05:10:03.493 T: 27.268798828125 [C]; A:[-12, -10, 234]; H: 72.1707763671875
SENSE daad 69 25-04-2019 05:10:03.950 T: 27.268798828125 [C]; A:[-16, -12, 230]; H: 72.1707763671875
SENSE daad 70 25-04-2019 05:10:04.377 T: 27.268798828125 [C]; A:[-16, -12, 236]; H: 72.13262939453125
SENSE daad 71 25-04-2019 05:10:04.799 T: 27.268798828125 [C]; A:[-16, -12, 232]; H: 72.13262939453125
SENSE daad 72 25-04-2019 05:10:05.241 T: 27.268798828125 [C]; A:[-16, -10, 256]; H: 72.13262939453125
SENSE daad 73 25-04-2019 05:10:05.673 T: 27.268798828125 [C]; A:[-12, -16, 240]; H: 72.13262939453125
SENSE daad 74 25-04-2019 05:10:06.095 T: 27.268798828125 [C]; A:[-12, -8, 230]; H: 72.10211181640625
SENSE daac 65 25-04-2019 05:10:06.779 T: 27.39359855651855 [C]; A:[4, -34, 240]; H: 71.45361328125
SENSE daad 75 25-04-2019 05:10:06.567 T: 27.268798828125 [C]; A:[-12, -8, 230]; H: 72.10211181640625
SENSE daac 66 25-04-2019 05:10:07.249 T: 27.39359855651855 [C]; A:[4, -36, 246]; H: 71.423095703125
SENSE daab 97 25-04-2019 05:10:02.576 T: 30.95039939880371 [C]; A:[26, 20, 234]; H: 64.61004638671875
SENSE daaa 134 25-04-2019 05:10:08.092 T: 29.01599884033203 [C]; A:[156, -14, 176]; H: 69.17242431640625
SENSE daab 98 25-04-2019 05:10:07.839 T: 30.95039939880371 [C]; A:[28, 20, 232]; H: 64.49560546875
SENSE daad 76 25-04-2019 05:10:07.615 T: 27.268798828125 [C]; A:[-14, -6, 230]; H: 72.07159423828125
SENSE daab 99 25-04-2019 05:10:08.619 T: 30.95039939880371 [C]; A:[28, 20, 230]; H: 64.465087890625
SENSE daab 100 25-04-2019 05:10:09.042 T: 30.95039939880371 [C]; A:[24, 18, 232]; H: 64.4345703125
SENSE daad 77 25-04-2019 05:10:08.970 T: 27.268798828125 [C]; A:[-18, -4, 232]; H: 72.04107666015625
SENSE daab 101 25-04-2019 05:10:09.487 T: 31.01279830932617 [C]; A:[24, 22, 234]; H: 64.4345703125
SENSE daab 102 25-04-2019 05:10:09.908 T: 30.95039939880371 [C]; A:[26, 14, 238]; H: 64.4345703125
SENSE daad 78 25-04-2019 05:10:09.829 T: 27.268798828125 [C]; A:[-14, -8, 228]; H: 72.0029296875
SENSE daad 79 25-04-2019 05:10:10.535 T: 27.268798828125 [C]; A:[-14, -6, 230]; H: 71.972412109375
SENSE daad 80 25-04-2019 05:10:11.041 T: 27.268798828125 [C]; A:[-8, -8, 226]; H: 71.972412109375
SENSE daad 81 25-04-2019 05:10:11.582 T: 27.268798828125 [C]; A:[-14, -4, 228]; H: 71.94189453125
SENSE daad 82 25-04-2019 05:10:12.134 T: 27.268798828125 [C]; A:[-16, -10, 226]; H: 71.94189453125
SENSE daac 67 25-04-2019 05:10:07.749 T: 27.39359855651855 [C]; A:[8, -40, 246]; H: 71.423095703125
SENSE daaa 135 25-04-2019 05:10:13.160 T: 29.01599884033203 [C]; A:[152, -10, 178]; H: 69.14190673828125
SENSE daac 68 25-04-2019 05:10:12.926 T: 27.39359855651855 [C]; A:[4, -38, 242]; H: 71.3162841796875
SENSE daaa 136 25-04-2019 05:10:13.585 T: 29.01599884033203 [C]; A:[152, -12, 176]; H: 69.14190673828125
SENSE daaa 137 25-04-2019 05:10:13.999 T: 29.01599884033203 [C]; A:[154, -8, 180]; H: 69.14190673828125
SENSE daac 69 25-04-2019 05:10:13.921 T: 27.39359855651855 [C]; A:[6, -36, 242]; H: 71.2857666015625
SENSE daaa 138 25-04-2019 05:10:14.433 T: 29.01599884033203 [C]; A:[152, -4, 170]; H: 69.14190673828125
SENSE daaa 139 25-04-2019 05:10:14.848 T: 29.07839965820312 [C]; A:[152, -8, 178]; H: 69.14190673828125
SENSE daaa 140 25-04-2019 05:10:15.308 T: 29.01599884033203 [C]; A:[152, -8, 176]; H: 69.14190673828125
SENSE daaa 141 25-04-2019 05:10:15.736 T: 29.01599884033203 [C]; A:[156, -6, 180]; H: 69.14190673828125
SENSE daab 103 25-04-2019 05:10:15.655 T: 31.01279830932617 [C]; A:[30, 16, 236]; H: 64.3125
SENSE daaa 142 25-04-2019 05:10:16.181 T: 29.01599884033203 [C]; A:[152, -4, 172]; H: 69.14190673828125
SENSE daaa 143 25-04-2019 05:10:16.595 T: 29.01599884033203 [C]; A:[152, -8, 174]; H: 69.14190673828125
SENSE daab 104 25-04-2019 05:10:16.520 T: 31.01279830932617 [C]; A:[22, 26, 232]; H: 64.3125
SENSE daaa 144 25-04-2019 05:10:17.029 T: 29.07839965820312 [C]; A:[152, -8, 180]; H: 69.14190673828125
SENSE daaa 145 25-04-2019 05:10:17.459 T: 29.01599884033203 [C]; A:[152, -10, 172]; H: 69.14190673828125
SENSE daab 105 25-04-2019 05:10:17.386 T: 31.01279830932617 [C]; A:[24, 18, 236]; H: 64.3125
SENSE daaa 146 25-04-2019 05:10:17.903 T: 29.01599884033203 [C]; A:[154, -6, 176]; H: 69.14190673828125
SENSE daaa 147 25-04-2019 05:10:18.327 T: 29.01599884033203 [C]; A:[154, -8, 176]; H: 69.14190673828125
SENSE daab 106 25-04-2019 05:10:18.246 T: 31.01279830932617 [C]; A:[28, 16, 236]; H: 64.281982421875
SENSE daaa 148 25-04-2019 05:10:18.772 T: 29.01599884033203 [C]; A:[152, -8, 170]; H: 69.14190673828125
SENSE daaa 149 25-04-2019 05:10:19.202 T: 29.01599884033203 [C]; A:[148, -8, 168]; H: 69.14190673828125
SENSE daab 107 25-04-2019 05:10:19.113 T: 31.01279830932617 [C]; A:[28, 24, 234]; H: 64.25146484375
SENSE daaa 150 25-04-2019 05:10:19.636 T: 29.01599884033203 [C]; A:[154, -6, 176]; H: 69.11138916015625
SENSE daac 70 25-04-2019 05:10:14.772 T: 27.45599937438964 [C]; A:[6, -38, 248]; H: 71.2705078125
SENSE daab 108 25-04-2019 05:10:19.978 T: 31.01279830932617 [C]; A:[24, 18, 228]; H: 64.25146484375
SENSE daab 109 25-04-2019 05:10:20.405 T: 31.07519912719726 [C]; A:[22, 22, 232]; H: 64.25146484375
SENSE daac 71 25-04-2019 05:10:20.328 T: 27.45599937438964 [C]; A:[8, -36, 242]; H: 71.18658447265625
SENSE daab 110 25-04-2019 05:10:20.840 T: 31.07519912719726 [C]; A:[26, 18, 232]; H: 64.25146484375
SENSE daab 111 25-04-2019 05:10:21.255 T: 31.07519912719726 [C]; A:[20, 22, 234]; H: 64.25146484375
SENSE daac 72 25-04-2019 05:10:21.183 T: 27.45599937438964 [C]; A:[2, -38, 240]; H: 71.18658447265625
SENSE daab 112 25-04-2019 05:10:21.706 T: 31.01279830932617 [C]; A:[28, 18, 224]; H: 64.22857666015625
SENSE daab 113 25-04-2019 05:10:22.137 T: 31.01279830932617 [C]; A:[20, 24, 230]; H: 64.19805908203125
SENSE daac 73 25-04-2019 05:10:22.059 T: 27.45599937438964 [C]; A:[4, -38, 242]; H: 71.15606689453125
SENSE daab 114 25-04-2019 05:10:22.573 T: 31.01279830932617 [C]; A:[28, 20, 232]; H: 64.19805908203125
SENSE daab 115 25-04-2019 05:10:23.029 T: 31.07519912719726 [C]; A:[26, 22, 232]; H: 64.19805908203125
SENSE daab 116 25-04-2019 05:10:23.465 T: 31.07519912719726 [C]; A:[28, 18, 232]; H: 64.19805908203125
SENSE daad 83 25-04-2019 05:10:23.391 T: 27.3311996459961 [C]; A:[-16, -6, 228]; H: 71.6519775390625
SENSE daab 117 25-04-2019 05:10:23.916 T: 31.01279830932617 [C]; A:[26, 20, 230]; H: 64.19805908203125
SENSE daab 118 25-04-2019 05:10:24.346 T: 31.01279830932617 [C]; A:[26, 24, 234]; H: 64.19805908203125
SENSE daad 84 25-04-2019 05:10:24.270 T: 27.3311996459961 [C]; A:[-16, -8, 224]; H: 71.6214599609375
SENSE daaa 151 25-04-2019 05:10:24.868 T: 29.01599884033203 [C]; A:[152, -4, 176]; H: 69.11138916015625
SENSE daaa 152 25-04-2019 05:10:25.282 T: 29.01599884033203 [C]; A:[156, -4, 180]; H: 69.11138916015625
SENSE daad 85 25-04-2019 05:10:25.199 T: 27.3311996459961 [C]; A:[-16, -10, 258]; H: 71.58331298828125
SENSE daad 86 25-04-2019 05:10:25.740 T: 27.39359855651855 [C]; A:[-10, -10, 226]; H: 71.58331298828125
SENSE daad 87 25-04-2019 05:10:26.197 T: 27.39359855651855 [C]; A:[-16, -8, 230]; H: 71.6214599609375
SENSE daad 88 25-04-2019 05:10:26.664 T: 27.39359855651855 [C]; A:[-12, -10, 228]; H: 71.58331298828125
SENSE daac 74 25-04-2019 05:10:27.331 T: 27.51840019226074 [C]; A:[2, -36, 246]; H: 71.04925537109375
SENSE daad 89 25-04-2019 05:10:27.215 T: 27.3311996459961 [C]; A:[-16, -8, 224]; H: 71.55279541015625
SENSE daac 75 25-04-2019 05:10:27.828 T: 27.51840019226074 [C]; A:[2, -38, 244]; H: 71.01873779296875
SENSE daac 76 25-04-2019 05:10:28.242 T: 27.51840019226074 [C]; A:[4, -38, 242]; H: 71.01873779296875
SENSE daad 90 25-04-2019 05:10:28.163 T: 27.39359855651855 [C]; A:[-14, -8, 230]; H: 71.55279541015625
SENSE daac 77 25-04-2019 05:10:28.719 T: 27.51840019226074 [C]; A:[4, -34, 244]; H: 71.01873779296875
SENSE daac 78 25-04-2019 05:10:29.132 T: 27.51840019226074 [C]; A:[6, -38, 240]; H: 70.95770263671875
SENSE daab 119 25-04-2019 05:10:24.781 T: 31.07519912719726 [C]; A:[24, 22, 228]; H: 64.16754150390625
SENSE daab 120 25-04-2019 05:10:29.929 T: 31.07519912719726 [C]; A:[28, 22, 230]; H: 64.04547119140625
SENSE daaa 153 25-04-2019 05:10:30.348 T: 29.01599884033203 [C]; A:[150, -6, 176]; H: 69.08087158203125
SENSE daab 121 25-04-2019 05:10:30.272 T: 31.07519912719726 [C]; A:[24, 20, 228]; H: 64.04547119140625
SENSE daaa 154 25-04-2019 05:10:30.791 T: 29.01599884033203 [C]; A:[156, -10, 172]; H: 69.08087158203125
