SENSE daaa 1 24-04-2019 21:20:50.628 T: 30.76319885253906 [C]; A:[48, -6, 224]; H: 67.41766357421875
SENSE daac 39 24-04-2019 21:21:20.578 T: 27.9552001953125 [C]; A:[60, 22, 222]; H: 75.00128173828125
SENSE daaa 76 24-04-2019 21:21:20.832 T: 30.95039939880371 [C]; A:[46, 0, 226]; H: 67.455810546875
SENSE daab 76 24-04-2019 21:21:20.922 T: 27.08160018920898 [C]; A:[20, -50, 234]; H: 71.57568359375
SENSE daac 40 24-04-2019 21:21:20.989 T: 27.8927993774414 [C]; A:[62, 24, 226]; H: 74.963134765625
SENSE daaa 77 24-04-2019 21:21:21.240 T: 30.95039939880371 [C]; A:[50, 0, 228]; H: 67.42529296875
SENSE daab 77 24-04-2019 21:21:21.325 T: 27.0191993713379 [C]; A:[12, -48, 244]; H: 71.545166015625
SENSE daac 41 24-04-2019 21:21:21.392 T: 27.8927993774414 [C]; A:[60, 22, 232]; H: 74.902099609375
SENSE daaa 78 24-04-2019 21:21:21.649 T: 30.95039939880371 [C]; A:[52, -4, 234]; H: 67.394775390625
SENSE daab 78 24-04-2019 21:21:21.734 T: 27.0191993713379 [C]; A:[12, -50, 264]; H: 71.545166015625
SENSE daac 42 24-04-2019 21:21:21.794 T: 27.9552001953125 [C]; A:[60, 20, 216]; H: 74.841064453125
SENSE daaa 79 24-04-2019 21:21:22.056 T: 30.95039939880371 [C]; A:[52, 0, 230]; H: 67.37188720703125
SENSE daab 79 24-04-2019 21:21:22.136 T: 27.0191993713379 [C]; A:[14, -48, 240]; H: 71.49176025390625
SENSE daac 43 24-04-2019 21:21:22.206 T: 27.9552001953125 [C]; A:[58, 26, 222]; H: 74.74188232421875
SENSE daaa 80 24-04-2019 21:21:22.459 T: 31.01279830932617 [C]; A:[56, -4, 226]; H: 67.34136962890625
SENSE daab 80 24-04-2019 21:21:22.539 T: 27.08160018920898 [C]; A:[14, -50, 238]; H: 71.49176025390625
SENSE daac 44 24-04-2019 21:21:22.608 T: 27.8927993774414 [C]; A:[52, 30, 226]; H: 74.6427001953125
SENSE daaa 81 24-04-2019 21:21:22.862 T: 30.95039939880371 [C]; A:[48, 0, 228]; H: 67.31085205078125
SENSE daab 81 24-04-2019 21:21:22.942 T: 27.08160018920898 [C]; A:[16, -46, 248]; H: 71.46124267578125
SENSE daac 45 24-04-2019 21:21:23.027 T: 27.9552001953125 [C]; A:[60, 28, 224]; H: 74.5816650390625
SENSE daaa 82 24-04-2019 21:21:23.265 T: 31.01279830932617 [C]; A:[56, -4, 234]; H: 67.2879638671875
SENSE daab 82 24-04-2019 21:21:23.346 T: 27.08160018920898 [C]; A:[14, -48, 248]; H: 71.46124267578125
SENSE daac 46 24-04-2019 21:21:23.418 T: 27.9552001953125 [C]; A:[60, 22, 262]; H: 74.54351806640625
SENSE daaa 83 24-04-2019 21:21:23.668 T: 31.01279830932617 [C]; A:[48, -10, 228]; H: 67.2879638671875
SENSE daab 83 24-04-2019 21:21:23.759 T: 27.08160018920898 [C]; A:[12, -48, 248]; H: 71.46124267578125
SENSE daac 47 24-04-2019 21:21:23.820 T: 27.9552001953125 [C]; A:[58, 24, 222]; H: 74.48248291015625
SENSE daaa 84 24-04-2019 21:21:24.077 T: 31.01279830932617 [C]; A:[50, -8, 228]; H: 67.2879638671875
SENSE daab 84 24-04-2019 21:21:24.157 T: 27.08160018920898 [C]; A:[14, -48, 250]; H: 71.49176025390625
SENSE daac 48 24-04-2019 21:21:24.232 T: 27.9552001953125 [C]; A:[60, 18, 220]; H: 74.413818359375
SENSE daaa 85 24-04-2019 21:21:24.479 T: 31.01279830932617 [C]; A:[54, -12, 230]; H: 67.2879638671875
SENSE daab 85 24-04-2019 21:21:24.560 T: 27.08160018920898 [C]; A:[14, -50, 234]; H: 71.46124267578125
SENSE daad 37 24-04-2019 21:21:19.714 T: 27.51840019226074 [C]; A:[2, 10, 236]; H: 73.07867431640625
SENSE daaa 86 24-04-2019 21:21:24.882 T: 30.95039939880371 [C]; A:[52, -8, 232]; H: 67.2879638671875
SENSE daab 86 24-04-2019 21:21:24.963 T: 27.08160018920898 [C]; A:[16, -48, 244]; H: 71.46124267578125
SENSE daad 38 24-04-2019 21:21:24.968 T: 27.5807991027832 [C]; A:[6, 6, 240]; H: 72.3233642578125
SENSE daaa 87 24-04-2019 21:21:25.290 T: 31.01279830932617 [C]; A:[50, -8, 230]; H: 67.2574462890625
SENSE daab 87 24-04-2019 21:21:25.366 T: 27.08160018920898 [C]; A:[14, -48, 242]; H: 71.46124267578125
SENSE daad 39 24-04-2019 21:21:25.377 T: 27.5807991027832 [C]; A:[2, 10, 240]; H: 72.155517578125
SENSE daaa 88 24-04-2019 21:21:25.683 T: 31.01279830932617 [C]; A:[50, -10, 232]; H: 67.17352294921875
SENSE daab 88 24-04-2019 21:21:25.769 T: 27.08160018920898 [C]; A:[14, -50, 246]; H: 71.46124267578125
SENSE daad 40 24-04-2019 21:21:25.779 T: 27.5807991027832 [C]; A:[2, 8, 240]; H: 71.9876708984375
SENSE daaa 89 24-04-2019 21:21:26.096 T: 31.01279830932617 [C]; A:[56, -10, 224]; H: 67.03619384765625
SENSE daab 89 24-04-2019 21:21:26.182 T: 27.08160018920898 [C]; A:[12, -50, 242]; H: 71.46124267578125
SENSE daad 41 24-04-2019 21:21:26.183 T: 27.51840019226074 [C]; A:[6, 8, 238]; H: 71.880859375
SENSE daaa 90 24-04-2019 21:21:26.499 T: 31.01279830932617 [C]; A:[50, -4, 226]; H: 66.88360595703125
SENSE daab 90 24-04-2019 21:21:26.585 T: 27.08160018920898 [C]; A:[14, -48, 238]; H: 71.46124267578125
SENSE daad 42 24-04-2019 21:21:26.581 T: 27.5807991027832 [C]; A:[8, 6, 246]; H: 71.76641845703125
SENSE daaa 91 24-04-2019 21:21:26.898 T: 31.01279830932617 [C]; A:[54, -6, 232]; H: 66.76153564453125
SENSE daab 91 24-04-2019 21:21:26.984 T: 27.08160018920898 [C]; A:[16, -50, 248]; H: 71.46124267578125
SENSE daad 43 24-04-2019 21:21:26.995 T: 27.5807991027832 [C]; A:[4, 12, 244]; H: 71.6824951171875
SENSE daaa 92 24-04-2019 21:21:27.300 T: 31.01279830932617 [C]; A:[50, -10, 230]; H: 66.66998291015625
SENSE daab 92 24-04-2019 21:21:27.387 T: 27.08160018920898 [C]; A:[12, -48, 242]; H: 71.4993896484375
SENSE daad 44 24-04-2019 21:21:27.398 T: 27.5807991027832 [C]; A:[0, 10, 238]; H: 71.62908935546875
SENSE daaa 93 24-04-2019 21:21:27.703 T: 31.01279830932617 [C]; A:[50, -10, 232]; H: 66.66998291015625
SENSE daab 93 24-04-2019 21:21:27.790 T: 27.08160018920898 [C]; A:[18, -52, 236]; H: 71.46124267578125
SENSE daad 45 24-04-2019 21:21:27.797 T: 27.5807991027832 [C]; A:[2, 12, 242]; H: 71.62908935546875
SENSE daaa 94 24-04-2019 21:21:28.106 T: 30.95039939880371 [C]; A:[50, -6, 230]; H: 66.70050048828125
SENSE daab 94 24-04-2019 21:21:28.183 T: 27.08160018920898 [C]; A:[18, -46, 246]; H: 71.4688720703125
SENSE daad 46 24-04-2019 21:21:28.200 T: 27.5807991027832 [C]; A:[0, 12, 242]; H: 71.59857177734375
SENSE daaa 95 24-04-2019 21:21:28.514 T: 31.01279830932617 [C]; A:[50, -4, 228]; H: 66.70050048828125
SENSE daab 95 24-04-2019 21:21:28.596 T: 27.08160018920898 [C]; A:[14, -50, 250]; H: 71.4688720703125
SENSE daad 47 24-04-2019 21:21:28.603 T: 27.5807991027832 [C]; A:[6, 6, 240]; H: 71.5146484375
SENSE daaa 96 24-04-2019 21:21:28.917 T: 31.01279830932617 [C]; A:[56, -8, 224]; H: 66.5860595703125
SENSE daab 96 24-04-2019 21:21:28.999 T: 27.08160018920898 [C]; A:[16, -48, 246]; H: 71.44598388671875
SENSE daad 48 24-04-2019 21:21:29.002 T: 27.5807991027832 [C]; A:[6, 6, 238]; H: 71.46124267578125
SENSE daaa 97 24-04-2019 21:21:29.326 T: 31.01279830932617 [C]; A:[50, -6, 234]; H: 66.4639892578125
SENSE daab 97 24-04-2019 21:21:29.408 T: 27.08160018920898 [C]; A:[16, -46, 248]; H: 71.41546630859375
SENSE daac 49 24-04-2019 21:21:24.624 T: 27.9552001953125 [C]; A:[62, 26, 220]; H: 74.352783203125
SENSE daaa 98 24-04-2019 21:21:29.728 T: 31.01279830932617 [C]; A:[48, -4, 224]; H: 66.3419189453125
SENSE daab 98 24-04-2019 21:21:29.810 T: 27.14399909973144 [C]; A:[14, -50, 250]; H: 71.41546630859375
SENSE daac 50 24-04-2019 21:21:29.878 T: 27.9552001953125 [C]; A:[58, 24, 222]; H: 73.2236328125
SENSE daaa 99 24-04-2019 21:21:30.131 T: 31.01279830932617 [C]; A:[54, -10, 232]; H: 66.22747802734375
SENSE daab 99 24-04-2019 21:21:30.213 T: 27.14399909973144 [C]; A:[14, -46, 246]; H: 71.38494873046875
SENSE daac 51 24-04-2019 21:21:30.280 T: 27.8927993774414 [C]; A:[64, 22, 226]; H: 73.12445068359375
SENSE daaa 100 24-04-2019 21:21:30.534 T: 31.01279830932617 [C]; A:[54, -4, 232]; H: 66.10540771484375
SENSE daab 100 24-04-2019 21:21:30.617 T: 27.14399909973144 [C]; A:[12, -44, 244]; H: 71.362060546875
SENSE daac 52 24-04-2019 21:21:30.673 T: 27.9552001953125 [C]; A:[64, 26, 220]; H: 73.03289794921875
SENSE daaa 101 24-04-2019 21:21:30.927 T: 31.01279830932617 [C]; A:[50, 0, 232]; H: 66.07489013671875
SENSE daab 101 24-04-2019 21:21:31.020 T: 27.08160018920898 [C]; A:[12, -42, 240]; H: 71.33154296875
SENSE daac 53 24-04-2019 21:21:31.085 T: 27.9552001953125 [C]; A:[62, 24, 222]; H: 72.9337158203125
SENSE daaa 102 24-04-2019 21:21:31.340 T: 31.01279830932617 [C]; A:[48, 0, 234]; H: 65.98333740234375
SENSE daab 102 24-04-2019 21:21:31.423 T: 27.08160018920898 [C]; A:[16, -48, 240]; H: 71.33154296875
SENSE daac 54 24-04-2019 21:21:31.487 T: 27.9552001953125 [C]; A:[60, 22, 226]; H: 72.83453369140625
SENSE daaa 103 24-04-2019 21:21:31.749 T: 31.01279830932617 [C]; A:[50, -6, 226]; H: 65.96044921875
SENSE daab 103 24-04-2019 21:21:31.841 T: 27.14399909973144 [C]; A:[16, -50, 232]; H: 71.33154296875
SENSE daac 55 24-04-2019 21:21:31.889 T: 27.9552001953125 [C]; A:[58, 30, 214]; H: 72.74298095703125
SENSE daaa 104 24-04-2019 21:21:32.151 T: 31.01279830932617 [C]; A:[54, 0, 236]; H: 65.929931640625
SENSE daab 104 24-04-2019 21:21:32.229 T: 27.14399909973144 [C]; A:[10, -46, 244]; H: 71.301025390625
SENSE daac 56 24-04-2019 21:21:32.301 T: 28.01759910583496 [C]; A:[58, 22, 224]; H: 72.67431640625
SENSE daaa 105 24-04-2019 21:21:32.554 T: 31.01279830932617 [C]; A:[52, -8, 234]; H: 65.8994140625
SENSE daab 105 24-04-2019 21:21:32.632 T: 27.08160018920898 [C]; A:[14, -48, 242]; H: 71.301025390625
SENSE daac 57 24-04-2019 21:21:32.703 T: 27.9552001953125 [C]; A:[60, 26, 220]; H: 72.643798828125
SENSE daaa 106 24-04-2019 21:21:32.957 T: 31.01279830932617 [C]; A:[50, -10, 228]; H: 65.83837890625
SENSE daab 106 24-04-2019 21:21:33.045 T: 27.14399909973144 [C]; A:[14, -48, 244]; H: 71.27813720703125
SENSE daac 58 24-04-2019 21:21:33.106 T: 27.9552001953125 [C]; A:[56, 28, 224]; H: 72.54461669921875
SENSE daaa 107 24-04-2019 21:21:33.360 T: 31.01279830932617 [C]; A:[56, -6, 226]; H: 65.807861328125
SENSE daab 107 24-04-2019 21:21:33.448 T: 27.14399909973144 [C]; A:[16, -52, 240]; H: 71.27813720703125
SENSE daac 59 24-04-2019 21:21:33.518 T: 27.9552001953125 [C]; A:[58, 24, 220]; H: 72.48358154296875
SENSE daaa 108 24-04-2019 21:21:33.773 T: 31.07519912719726 [C]; A:[54, 0, 224]; H: 65.77734375
SENSE daab 108 24-04-2019 21:21:33.851 T: 27.14399909973144 [C]; A:[8, -46, 244]; H: 71.24761962890625
SENSE daac 60 24-04-2019 21:21:33.920 T: 28.01759910583496 [C]; A:[64, 18, 226]; H: 72.3843994140625
SENSE daaa 109 24-04-2019 21:21:34.171 T: 31.01279830932617 [C]; A:[54, 0, 224]; H: 65.77734375
SENSE daab 109 24-04-2019 21:21:34.255 T: 27.14399909973144 [C]; A:[14, -48, 242]; H: 71.1942138671875
SENSE daad 49 24-04-2019 21:21:29.415 T: 27.5807991027832 [C]; A:[6, 0, 238]; H: 71.3773193359375
SENSE daaa 110 24-04-2019 21:21:34.570 T: 31.01279830932617 [C]; A:[56, -6, 226]; H: 65.746826171875
SENSE daab 110 24-04-2019 21:21:34.643 T: 27.14399909973144 [C]; A:[14, -52, 242]; H: 71.1942138671875
SENSE daad 50 24-04-2019 21:21:34.649 T: 27.5807991027832 [C]; A:[2, 6, 234]; H: 70.65252685546875
SENSE daaa 111 24-04-2019 21:21:34.972 T: 31.01279830932617 [C]; A:[56, -4, 230]; H: 65.71630859375
SENSE daab 111 24-04-2019 21:21:35.051 T: 27.08160018920898 [C]; A:[12, -44, 250]; H: 71.1636962890625
SENSE daad 51 24-04-2019 21:21:35.062 T: 27.5807991027832 [C]; A:[6, 12, 240]; H: 70.65252685546875
SENSE daaa 112 24-04-2019 21:21:35.375 T: 31.07519912719726 [C]; A:[46, -4, 230]; H: 65.6552734375
SENSE daab 112 24-04-2019 21:21:35.454 T: 27.14399909973144 [C]; A:[16, -46, 242]; H: 71.1331787109375
SENSE daad 52 24-04-2019 21:21:35.462 T: 27.5807991027832 [C]; A:[6, 8, 262]; H: 70.65252685546875
SENSE daaa 113 24-04-2019 21:21:35.778 T: 31.07519912719726 [C]; A:[48, -6, 230]; H: 65.6552734375
SENSE daab 113 24-04-2019 21:21:35.867 T: 27.14399909973144 [C]; A:[14, -50, 242]; H: 71.11029052734375
SENSE daad 53 24-04-2019 21:21:35.865 T: 27.5807991027832 [C]; A:[4, 14, 240]; H: 70.65252685546875
SENSE daaa 114 24-04-2019 21:21:36.181 T: 31.07519912719726 [C]; A:[50, -8, 230]; H: 65.60186767578125
SENSE daab 114 24-04-2019 21:21:36.270 T: 27.14399909973144 [C]; A:[14, -50, 244]; H: 71.11029052734375
SENSE daad 54 24-04-2019 21:21:36.278 T: 27.5807991027832 [C]; A:[4, 8, 262]; H: 70.65252685546875
SENSE daaa 115 24-04-2019 21:21:36.594 T: 31.07519912719726 [C]; A:[46, 0, 228]; H: 65.57135009765625
SENSE daab 115 24-04-2019 21:21:36.673 T: 27.14399909973144 [C]; A:[16, -48, 240]; H: 71.07977294921875
SENSE daad 55 24-04-2019 21:21:36.681 T: 27.5807991027832 [C]; A:[2, 12, 244]; H: 70.65252685546875
SENSE daaa 116 24-04-2019 21:21:36.998 T: 31.07519912719726 [C]; A:[50, -4, 230]; H: 65.51031494140625
SENSE daab 116 24-04-2019 21:21:37.082 T: 27.14399909973144 [C]; A:[18, -52, 262]; H: 71.04925537109375
SENSE daad 56 24-04-2019 21:21:37.084 T: 27.5807991027832 [C]; A:[8, 8, 242]; H: 70.65252685546875
SENSE daaa 117 24-04-2019 21:21:37.400 T: 31.07519912719726 [C]; A:[54, -2, 232]; H: 65.47979736328125
SENSE daab 117 24-04-2019 21:21:37.479 T: 27.14399909973144 [C]; A:[14, -48, 248]; H: 71.04925537109375
SENSE daad 57 24-04-2019 21:21:37.488 T: 27.5807991027832 [C]; A:[6, 6, 238]; H: 70.7364501953125
SENSE daaa 118 24-04-2019 21:21:37.803 T: 31.07519912719726 [C]; A:[50, -8, 228]; H: 65.47979736328125
SENSE daab 118 24-04-2019 21:21:37.882 T: 27.14399909973144 [C]; A:[12, -48, 238]; H: 71.04925537109375
SENSE daad 58 24-04-2019 21:21:37.887 T: 27.6431999206543 [C]; A:[10, 0, 238]; H: 70.84326171875
SENSE daaa 119 24-04-2019 21:21:38.206 T: 31.07519912719726 [C]; A:[54, -6, 230]; H: 65.44927978515625
SENSE daab 119 24-04-2019 21:21:38.285 T: 27.14399909973144 [C]; A:[16, -52, 244]; H: 71.04925537109375
SENSE daad 59 24-04-2019 21:21:38.280 T: 27.5807991027832 [C]; A:[4, 6, 260]; H: 70.92718505859375
SENSE daaa 120 24-04-2019 21:21:38.599 T: 31.07519912719726 [C]; A:[52, -6, 226]; H: 65.44927978515625
SENSE daab 120 24-04-2019 21:21:38.679 T: 27.14399909973144 [C]; A:[14, -48, 246]; H: 71.04925537109375
SENSE daad 60 24-04-2019 21:21:38.683 T: 27.6431999206543 [C]; A:[4, 12, 248]; H: 70.95770263671875
SENSE daaa 121 24-04-2019 21:21:39.002 T: 31.07519912719726 [C]; A:[50, -8, 228]; H: 65.41876220703125
SENSE daab 121 24-04-2019 21:21:39.082 T: 27.20639991760253 [C]; A:[16, -44, 244]; H: 71.0263671875
SENSE daac 61 24-04-2019 21:21:34.322 T: 28.01759910583496 [C]; A:[60, 24, 216]; H: 72.31573486328125
SENSE daaa 122 24-04-2019 21:21:39.405 T: 31.07519912719726 [C]; A:[54, -10, 230]; H: 65.41876220703125
SENSE daab 122 24-04-2019 21:21:39.485 T: 27.20639991760253 [C]; A:[12, -48, 240]; H: 71.0263671875
SENSE daac 62 24-04-2019 21:21:39.557 T: 28.01759910583496 [C]; A:[60, 24, 220]; H: 71.99530029296875
SENSE daaa 123 24-04-2019 21:21:39.814 T: 31.07519912719726 [C]; A:[48, -6, 224]; H: 65.35772705078125
SENSE daab 123 24-04-2019 21:21:39.904 T: 27.14399909973144 [C]; A:[16, -48, 244]; H: 70.995849609375
SENSE daac 63 24-04-2019 21:21:39.969 T: 27.9552001953125 [C]; A:[62, 22, 222]; H: 72.06396484375
SENSE daaa 124 24-04-2019 21:21:40.226 T: 31.07519912719726 [C]; A:[52, -4, 226]; H: 65.29669189453125
SENSE daab 124 24-04-2019 21:21:40.306 T: 27.14399909973144 [C]; A:[14, -46, 240]; H: 70.97296142578125
SENSE daac 64 24-04-2019 21:21:40.371 T: 28.01759910583496 [C]; A:[62, 26, 224]; H: 72.094482421875
SENSE daaa 125 24-04-2019 21:21:40.629 T: 31.07519912719726 [C]; A:[48, 0, 226]; H: 65.29669189453125
SENSE daab 125 24-04-2019 21:21:40.709 T: 27.20639991760253 [C]; A:[16, -52, 242]; H: 70.94244384765625
SENSE daac 65 24-04-2019 21:21:40.779 T: 28.01759910583496 [C]; A:[60, 24, 230]; H: 72.125
SENSE daaa 126 24-04-2019 21:21:41.032 T: 31.07519912719726 [C]; A:[56, -6, 232]; H: 65.32720947265625
SENSE daab 126 24-04-2019 21:21:41.112 T: 27.20639991760253 [C]; A:[14, -50, 242]; H: 70.94244384765625
SENSE daac 66 24-04-2019 21:21:41.181 T: 28.01759910583496 [C]; A:[60, 24, 220]; H: 72.125
SENSE daaa 127 24-04-2019 21:21:41.435 T: 31.07519912719726 [C]; A:[54, -4, 230]; H: 65.38824462890625
SENSE daab 127 24-04-2019 21:21:41.515 T: 27.14399909973144 [C]; A:[16, -52, 240]; H: 70.88140869140625
SENSE daac 67 24-04-2019 21:21:41.583 T: 28.01759910583496 [C]; A:[56, 28, 220]; H: 72.155517578125
SENSE daaa 128 24-04-2019 21:21:41.828 T: 31.07519912719726 [C]; A:[52, 0, 226]; H: 65.44927978515625
SENSE daab 128 24-04-2019 21:21:41.918 T: 27.20639991760253 [C]; A:[16, -54, 238]; H: 70.8585205078125
SENSE daac 68 24-04-2019 21:21:41.985 T: 28.01759910583496 [C]; A:[58, 26, 220]; H: 72.125
SENSE daaa 129 24-04-2019 21:21:42.237 T: 31.07519912719726 [C]; A:[52, -4, 228]; H: 65.47979736328125
SENSE daab 129 24-04-2019 21:21:42.317 T: 27.14399909973144 [C]; A:[14, -42, 246]; H: 70.8280029296875
SENSE daac 69 24-04-2019 21:21:42.387 T: 28.01759910583496 [C]; A:[62, 26, 220]; H: 72.06396484375
SENSE daaa 130 24-04-2019 21:21:42.639 T: 31.13759994506835 [C]; A:[48, -4, 230]; H: 65.51031494140625
SENSE daab 130 24-04-2019 21:21:42.725 T: 27.20639991760253 [C]; A:[16, -50, 246]; H: 70.8280029296875
SENSE daac 70 24-04-2019 21:21:42.790 T: 28.01759910583496 [C]; A:[62, 24, 220]; H: 72.02581787109375
SENSE daaa 131 24-04-2019 21:21:43.042 T: 31.07519912719726 [C]; A:[52, -6, 236]; H: 65.51031494140625
SENSE daab 131 24-04-2019 21:21:43.128 T: 27.20639991760253 [C]; A:[14, -46, 244]; H: 70.80511474609375
SENSE daac 71 24-04-2019 21:21:43.198 T: 28.01759910583496 [C]; A:[58, 18, 222]; H: 71.99530029296875
SENSE daaa 132 24-04-2019 21:21:43.445 T: 31.07519912719726 [C]; A:[52, -12, 226]; H: 65.54083251953125
SENSE daab 132 24-04-2019 21:21:43.531 T: 27.20639991760253 [C]; A:[16, -50, 238]; H: 70.80511474609375
SENSE daac 72 24-04-2019 21:21:43.589 T: 28.01759910583496 [C]; A:[60, 20, 222]; H: 71.99530029296875
SENSE daaa 133 24-04-2019 21:21:43.848 T: 31.07519912719726 [C]; A:[52, -6, 224]; H: 65.54083251953125
SENSE daab 133 24-04-2019 21:21:43.934 T: 27.20639991760253 [C]; A:[16, -50, 246]; H: 70.77459716796875
SENSE daad 61 24-04-2019 21:21:39.096 T: 27.5807991027832 [C]; A:[6, 6, 242]; H: 71.0111083984375
SENSE daaa 134 24-04-2019 21:21:44.251 T: 31.07519912719726 [C]; A:[52, -6, 232]; H: 65.54083251953125
SENSE daab 134 24-04-2019 21:21:44.337 T: 27.20639991760253 [C]; A:[14, -50, 248]; H: 70.77459716796875
SENSE daad 62 24-04-2019 21:21:44.346 T: 27.6431999206543 [C]; A:[4, 8, 242]; H: 70.84326171875
SENSE daaa 135 24-04-2019 21:21:44.680 T: 31.07519912719726 [C]; A:[52, -8, 228]; H: 65.54083251953125
SENSE daab 135 24-04-2019 21:21:44.746 T: 27.20639991760253 [C]; A:[16, -50, 238]; H: 70.74407958984375
SENSE daad 63 24-04-2019 21:21:44.744 T: 27.6431999206543 [C]; A:[4, 6, 236]; H: 70.904296875
SENSE daaa 136 24-04-2019 21:21:45.063 T: 31.13759994506835 [C]; A:[54, -6, 236]; H: 65.54083251953125
SENSE daab 136 24-04-2019 21:21:45.143 T: 27.20639991760253 [C]; A:[12, -48, 244]; H: 70.74407958984375
SENSE daad 64 24-04-2019 21:21:45.143 T: 27.6431999206543 [C]; A:[12, 8, 236]; H: 70.904296875
SENSE daaa 137 24-04-2019 21:21:45.465 T: 31.13759994506835 [C]; A:[48, 0, 230]; H: 65.54083251953125
SENSE daab 137 24-04-2019 21:21:45.546 T: 27.20639991760253 [C]; A:[12, -48, 236]; H: 70.74407958984375
SENSE daad 65 24-04-2019 21:21:45.552 T: 27.6431999206543 [C]; A:[6, 6, 242]; H: 70.904296875
SENSE daaa 138 24-04-2019 21:21:45.868 T: 31.07519912719726 [C]; A:[52, -10, 234]; H: 65.54083251953125
SENSE daab 138 24-04-2019 21:21:45.950 T: 27.20639991760253 [C]; A:[14, -48, 238]; H: 70.74407958984375
SENSE daad 66 24-04-2019 21:21:45.950 T: 27.6431999206543 [C]; A:[0, 12, 240]; H: 70.904296875
SENSE daaa 139 24-04-2019 21:21:46.271 T: 31.07519912719726 [C]; A:[54, -10, 230]; H: 65.57135009765625
SENSE daab 139 24-04-2019 21:21:46.353 T: 27.20639991760253 [C]; A:[14, -46, 238]; H: 70.74407958984375
SENSE daad 67 24-04-2019 21:21:46.358 T: 27.6431999206543 [C]; A:[6, 8, 238]; H: 70.904296875
SENSE daaa 140 24-04-2019 21:21:46.674 T: 31.07519912719726 [C]; A:[52, -6, 230]; H: 65.57135009765625
SENSE daab 140 24-04-2019 21:21:46.756 T: 27.20639991760253 [C]; A:[16, -50, 240]; H: 70.72119140625
SENSE daad 68 24-04-2019 21:21:46.756 T: 27.6431999206543 [C]; A:[6, 10, 244]; H: 70.904296875
SENSE daaa 141 24-04-2019 21:21:47.077 T: 31.07519912719726 [C]; A:[50, -4, 226]; H: 65.54083251953125
SENSE daab 141 24-04-2019 21:21:47.159 T: 27.268798828125 [C]; A:[16, -48, 244]; H: 70.72119140625
SENSE daad 69 24-04-2019 21:21:47.155 T: 27.6431999206543 [C]; A:[0, 14, 240]; H: 70.904296875
SENSE daaa 142 24-04-2019 21:21:47.466 T: 31.07519912719726 [C]; A:[52, -4, 230]; H: 65.54083251953125
SENSE daab 142 24-04-2019 21:21:47.548 T: 27.20639991760253 [C]; A:[16, -46, 242]; H: 70.690673828125
SENSE daad 70 24-04-2019 21:21:47.543 T: 27.6431999206543 [C]; A:[2, 8, 238]; H: 70.904296875
SENSE daaa 143 24-04-2019 21:21:47.859 T: 31.13759994506835 [C]; A:[52, 0, 224]; H: 65.47979736328125
SENSE daab 143 24-04-2019 21:21:47.940 T: 27.20639991760253 [C]; A:[16, -48, 242]; H: 70.690673828125
SENSE daad 71 24-04-2019 21:21:47.959 T: 27.6431999206543 [C]; A:[6, 6, 240]; H: 70.873779296875
SENSE daaa 144 24-04-2019 21:21:48.262 T: 31.07519912719726 [C]; A:[48, -6, 232]; H: 65.44927978515625
SENSE daab 144 24-04-2019 21:21:48.344 T: 27.20639991760253 [C]; A:[12, -48, 240]; H: 70.690673828125
SENSE daad 72 24-04-2019 21:21:48.355 T: 27.70559883117675 [C]; A:[4, 12, 238]; H: 70.84326171875
SENSE daaa 145 24-04-2019 21:21:48.665 T: 31.13759994506835 [C]; A:[52, -8, 232]; H: 65.41876220703125
SENSE daab 145 24-04-2019 21:21:48.747 T: 27.20639991760253 [C]; A:[8, -46, 240]; H: 70.690673828125
SENSE daac 73 24-04-2019 21:21:44.001 T: 28.01759910583496 [C]; A:[62, 24, 230]; H: 71.96478271484375
SENSE daaa 146 24-04-2019 21:21:49.078 T: 31.13759994506835 [C]; A:[54, -4, 236]; H: 65.32720947265625
SENSE daab 146 24-04-2019 21:21:49.150 T: 27.20639991760253 [C]; A:[18, -52, 244]; H: 70.690673828125
SENSE daac 74 24-04-2019 21:21:49.225 T: 28.07999992370605 [C]; A:[60, 24, 226]; H: 71.81219482421875
SENSE daaa 147 24-04-2019 21:21:49.481 T: 31.13759994506835 [C]; A:[54, -8, 228]; H: 65.2432861328125
SENSE daab 147 24-04-2019 21:21:49.563 T: 27.20639991760253 [C]; A:[16, -50, 248]; H: 70.690673828125
SENSE daac 75 24-04-2019 21:21:49.628 T: 28.07999992370605 [C]; A:[56, 28, 226]; H: 71.75115966796875
SENSE daaa 148 24-04-2019 21:21:49.889 T: 31.13759994506835 [C]; A:[52, -6, 230]; H: 65.1822509765625
SENSE daab 148 24-04-2019 21:21:49.972 T: 27.20639991760253 [C]; A:[14, -52, 238]; H: 70.690673828125
SENSE daac 76 24-04-2019 21:21:50.030 T: 28.07999992370605 [C]; A:[58, 24, 226]; H: 71.6519775390625
SENSE daaa 149 24-04-2019 21:21:50.292 T: 31.13759994506835 [C]; A:[48, -8, 230]; H: 65.0906982421875
SENSE daab 149 24-04-2019 21:21:50.369 T: 27.20639991760253 [C]; A:[14, -48, 242]; H: 70.690673828125
SENSE daac 77 24-04-2019 21:21:50.433 T: 28.01759910583496 [C]; A:[62, 24, 222]; H: 71.6214599609375
