SENSE daaa 1 24-04-2019 09:20:30.822 T: 32.1983985900879 [C]; A:[20, -36, 248]; H: 58.239501953125
SENSE daaa 58 24-04-2019 09:20:49.505 T: 32.3855972290039 [C]; A:[20, -42, 246]; H: 58.32342529296875
SENSE daab 57 24-04-2019 09:20:49.504 T: 32.94720077514648 [C]; A:[-16, -22, 226]; H: 59.13214111328125
SENSE daac 57 24-04-2019 09:20:49.501 T: 29.07839965820312 [C]; A:[236, 86, 28]; H: 64.61004638671875
SENSE daad 57 24-04-2019 09:20:49.499 T: 30.7007999420166 [C]; A:[-4, 64, 228]; H: 63.49615478515625
SENSE daaa 59 24-04-2019 09:20:49.837 T: 32.3855972290039 [C]; A:[20, -44, 238]; H: 58.32342529296875
SENSE daab 58 24-04-2019 09:20:49.838 T: 32.8847999572754 [C]; A:[-16, -26, 230]; H: 59.10162353515625
SENSE daac 58 24-04-2019 09:20:49.838 T: 29.07839965820312 [C]; A:[240, 86, 28]; H: 64.61004638671875
SENSE daad 58 24-04-2019 09:20:49.837 T: 30.7007999420166 [C]; A:[0, 64, 234]; H: 63.52667236328125
SENSE daaa 60 24-04-2019 09:20:50.176 T: 32.3855972290039 [C]; A:[24, -42, 244]; H: 58.32342529296875
SENSE daab 59 24-04-2019 09:20:50.176 T: 32.94720077514648 [C]; A:[-22, -26, 226]; H: 59.10162353515625
SENSE daac 59 24-04-2019 09:20:50.176 T: 29.07839965820312 [C]; A:[238, 80, 22]; H: 64.61004638671875
SENSE daad 59 24-04-2019 09:20:50.176 T: 30.7007999420166 [C]; A:[0, 64, 222]; H: 63.55718994140625
SENSE daaa 61 24-04-2019 09:20:50.514 T: 32.447998046875 [C]; A:[20, -42, 246]; H: 58.32342529296875
SENSE daab 60 24-04-2019 09:20:50.514 T: 32.8847999572754 [C]; A:[-12, -26, 224]; H: 59.10162353515625
SENSE daac 60 24-04-2019 09:20:50.512 T: 29.01599884033203 [C]; A:[242, 78, 20]; H: 64.61004638671875
SENSE daad 60 24-04-2019 09:20:50.509 T: 30.6383991241455 [C]; A:[0, 62, 228]; H: 63.55718994140625
SENSE daaa 62 24-04-2019 09:20:50.845 T: 32.3855972290039 [C]; A:[24, -44, 242]; H: 58.32342529296875
SENSE daab 61 24-04-2019 09:20:50.844 T: 32.8847999572754 [C]; A:[-18, -20, 226]; H: 59.10162353515625
SENSE daac 61 24-04-2019 09:20:50.841 T: 29.01599884033203 [C]; A:[242, 78, 24]; H: 64.61004638671875
SENSE daad 61 24-04-2019 09:20:50.840 T: 30.6383991241455 [C]; A:[0, 60, 232]; H: 63.58770751953125
SENSE daaa 63 24-04-2019 09:20:51.176 T: 32.3855972290039 [C]; A:[26, -46, 242]; H: 58.300537109375
SENSE daab 62 24-04-2019 09:20:51.176 T: 32.8847999572754 [C]; A:[-20, -20, 224]; H: 59.10162353515625
SENSE daac 62 24-04-2019 09:20:51.172 T: 29.01599884033203 [C]; A:[240, 80, 18]; H: 64.61004638671875
SENSE daad 62 24-04-2019 09:20:51.170 T: 30.6383991241455 [C]; A:[0, 62, 224]; H: 63.61822509765625
SENSE daaa 64 24-04-2019 09:20:51.509 T: 32.3855972290039 [C]; A:[24, -42, 244]; H: 58.27001953125
SENSE daab 63 24-04-2019 09:20:51.508 T: 32.94720077514648 [C]; A:[-16, -22, 220]; H: 59.10162353515625
SENSE daac 63 24-04-2019 09:20:51.505 T: 29.01599884033203 [C]; A:[240, 82, 22]; H: 64.61004638671875
SENSE daad 63 24-04-2019 09:20:51.508 T: 30.57599830627441 [C]; A:[0, 64, 230]; H: 63.58770751953125
SENSE daaa 65 24-04-2019 09:20:51.841 T: 32.3855972290039 [C]; A:[22, -44, 248]; H: 58.239501953125
SENSE daab 64 24-04-2019 09:20:51.840 T: 32.8847999572754 [C]; A:[-18, -22, 230]; H: 59.10162353515625
SENSE daac 64 24-04-2019 09:20:51.836 T: 29.01599884033203 [C]; A:[232, 82, 22]; H: 64.61004638671875
SENSE daad 64 24-04-2019 09:20:51.834 T: 30.57599830627441 [C]; A:[0, 56, 222]; H: 63.61822509765625
SENSE daaa 66 24-04-2019 09:20:52.173 T: 32.3855972290039 [C]; A:[18, -44, 242]; H: 58.239501953125
SENSE daab 65 24-04-2019 09:20:52.173 T: 32.94720077514648 [C]; A:[-20, -18, 230]; H: 59.10162353515625
SENSE daac 65 24-04-2019 09:20:52.171 T: 29.01599884033203 [C]; A:[232, 84, 22]; H: 64.61004638671875
SENSE daad 65 24-04-2019 09:20:52.171 T: 30.57599830627441 [C]; A:[2, 60, 224]; H: 63.64874267578125
SENSE daaa 67 24-04-2019 09:20:52.509 T: 32.3855972290039 [C]; A:[24, -46, 244]; H: 58.208984375
SENSE daab 66 24-04-2019 09:20:52.509 T: 32.8847999572754 [C]; A:[-18, -24, 228]; H: 59.10162353515625
SENSE daac 66 24-04-2019 09:20:52.506 T: 28.95359992980957 [C]; A:[240, 80, 26]; H: 64.61004638671875
SENSE daad 66 24-04-2019 09:20:52.505 T: 30.51359939575195 [C]; A:[0, 64, 228]; H: 63.64874267578125
SENSE daaa 68 24-04-2019 09:20:52.843 T: 32.32320022583007 [C]; A:[28, -46, 244]; H: 58.14794921875
SENSE daab 67 24-04-2019 09:20:52.843 T: 32.8847999572754 [C]; A:[-16, -20, 226]; H: 59.10162353515625
SENSE daac 67 24-04-2019 09:20:52.841 T: 28.95359992980957 [C]; A:[232, 84, 24]; H: 64.61004638671875
SENSE daad 67 24-04-2019 09:20:52.838 T: 30.51359939575195 [C]; A:[-4, 60, 228]; H: 63.7021484375
SENSE daaa 69 24-04-2019 09:20:53.174 T: 32.3855972290039 [C]; A:[24, -46, 246]; H: 58.056396484375
SENSE daab 68 24-04-2019 09:20:53.172 T: 32.8847999572754 [C]; A:[-22, -22, 230]; H: 59.07110595703125
SENSE daac 68 24-04-2019 09:20:53.169 T: 29.01599884033203 [C]; A:[232, 84, 20]; H: 64.61004638671875
SENSE daad 68 24-04-2019 09:20:53.168 T: 30.45119857788085 [C]; A:[-6, 58, 232]; H: 63.7021484375
SENSE daaa 70 24-04-2019 09:20:53.504 T: 32.32320022583007 [C]; A:[20, -40, 246]; H: 58.02587890625
SENSE daab 69 24-04-2019 09:20:53.503 T: 32.8847999572754 [C]; A:[-16, -24, 226]; H: 59.07110595703125
SENSE daac 69 24-04-2019 09:20:53.500 T: 28.95359992980957 [C]; A:[238, 80, 14]; H: 64.61004638671875
SENSE daad 69 24-04-2019 09:20:53.499 T: 30.45119857788085 [C]; A:[0, 62, 230]; H: 63.76318359375
SENSE daaa 71 24-04-2019 09:20:53.839 T: 32.3855972290039 [C]; A:[24, -42, 246]; H: 57.96484375
SENSE daab 70 24-04-2019 09:20:53.839 T: 32.8847999572754 [C]; A:[-22, -18, 228]; H: 59.07110595703125
SENSE daac 70 24-04-2019 09:20:53.836 T: 28.95359992980957 [C]; A:[240, 80, 18]; H: 64.57952880859375
SENSE daad 70 24-04-2019 09:20:53.832 T: 30.45119857788085 [C]; A:[4, 60, 230]; H: 63.793701171875
SENSE daaa 72 24-04-2019 09:20:54.171 T: 32.3855972290039 [C]; A:[22, -46, 238]; H: 57.934326171875
SENSE daab 71 24-04-2019 09:20:54.170 T: 32.8847999572754 [C]; A:[-18, -22, 228]; H: 59.07110595703125
SENSE daac 71 24-04-2019 09:20:54.168 T: 28.95359992980957 [C]; A:[238, 80, 26]; H: 64.64056396484375
SENSE daad 71 24-04-2019 09:20:54.166 T: 30.51359939575195 [C]; A:[0, 64, 226]; H: 63.82421875
SENSE daaa 73 24-04-2019 09:20:54.504 T: 32.3855972290039 [C]; A:[18, -42, 240]; H: 57.873291015625
SENSE daab 72 24-04-2019 09:20:54.504 T: 32.8847999572754 [C]; A:[-16, -24, 224]; H: 59.04058837890625
SENSE daac 72 24-04-2019 09:20:54.502 T: 28.95359992980957 [C]; A:[240, 84, 20]; H: 64.61004638671875
SENSE daad 72 24-04-2019 09:20:54.501 T: 30.45119857788085 [C]; A:[-4, 62, 230]; H: 63.88525390625
SENSE daaa 74 24-04-2019 09:20:54.839 T: 32.3855972290039 [C]; A:[22, -40, 240]; H: 57.8427734375
SENSE daab 73 24-04-2019 09:20:54.839 T: 32.8847999572754 [C]; A:[-16, -26, 232]; H: 59.04058837890625
SENSE daac 73 24-04-2019 09:20:54.835 T: 29.01599884033203 [C]; A:[240, 80, 30]; H: 64.64056396484375
SENSE daad 73 24-04-2019 09:20:54.832 T: 30.45119857788085 [C]; A:[2, 60, 230]; H: 63.915771484375
SENSE daaa 75 24-04-2019 09:20:55.169 T: 32.32320022583007 [C]; A:[20, -44, 240]; H: 57.81988525390625
SENSE daab 74 24-04-2019 09:20:55.168 T: 32.8223991394043 [C]; A:[-16, -26, 222]; H: 59.04058837890625
SENSE daac 74 24-04-2019 09:20:55.166 T: 28.89119911193847 [C]; A:[240, 80, 22]; H: 64.67108154296875
SENSE daad 74 24-04-2019 09:20:55.165 T: 30.45119857788085 [C]; A:[0, 56, 224]; H: 63.9462890625
SENSE daaa 76 24-04-2019 09:20:55.503 T: 32.3855972290039 [C]; A:[18, -42, 248]; H: 57.75885009765625
SENSE daab 75 24-04-2019 09:20:55.510 T: 32.8847999572754 [C]; A:[-22, -20, 226]; H: 59.04058837890625
SENSE daac 75 24-04-2019 09:20:55.500 T: 28.95359992980957 [C]; A:[238, 80, 24]; H: 64.70159912109375
SENSE daad 75 24-04-2019 09:20:55.499 T: 30.3887996673584 [C]; A:[0, 64, 230]; H: 64.00732421875
SENSE daaa 77 24-04-2019 09:20:55.837 T: 32.3855972290039 [C]; A:[24, -50, 246]; H: 57.72833251953125
SENSE daab 76 24-04-2019 09:20:55.835 T: 32.8847999572754 [C]; A:[-22, -22, 228]; H: 59.04058837890625
SENSE daac 76 24-04-2019 09:20:55.832 T: 28.95359992980957 [C]; A:[242, 84, 24]; H: 64.73211669921875
SENSE daad 76 24-04-2019 09:20:55.832 T: 30.45119857788085 [C]; A:[0, 66, 226]; H: 64.06072998046875
SENSE daaa 78 24-04-2019 09:20:56.170 T: 32.3855972290039 [C]; A:[26, -44, 242]; H: 57.69781494140625
SENSE daab 77 24-04-2019 09:20:56.169 T: 32.8847999572754 [C]; A:[-22, -26, 232]; H: 59.04058837890625
SENSE daac 77 24-04-2019 09:20:56.166 T: 28.95359992980957 [C]; A:[238, 84, 26]; H: 64.7550048828125
SENSE daad 77 24-04-2019 09:20:56.163 T: 30.45119857788085 [C]; A:[-4, 64, 228]; H: 64.12176513671875
SENSE daaa 79 24-04-2019 09:20:56.503 T: 32.3855972290039 [C]; A:[28, -44, 240]; H: 57.66729736328125
SENSE daab 78 24-04-2019 09:20:56.504 T: 32.8847999572754 [C]; A:[-16, -20, 228]; H: 59.04058837890625
SENSE daac 78 24-04-2019 09:20:56.504 T: 28.89119911193847 [C]; A:[236, 80, 22]; H: 64.8160400390625
SENSE daad 78 24-04-2019 09:20:56.503 T: 30.3887996673584 [C]; A:[0, 58, 228]; H: 64.18280029296875
SENSE daaa 80 24-04-2019 09:20:56.841 T: 32.32320022583007 [C]; A:[24, -44, 244]; H: 57.60626220703125
SENSE daab 79 24-04-2019 09:20:56.841 T: 32.8223991394043 [C]; A:[-24, -16, 228]; H: 59.04058837890625
SENSE daac 79 24-04-2019 09:20:56.838 T: 28.89119911193847 [C]; A:[242, 78, 24]; H: 64.8465576171875
SENSE daad 79 24-04-2019 09:20:56.837 T: 30.3887996673584 [C]; A:[2, 56, 230]; H: 64.24383544921875
SENSE daaa 81 24-04-2019 09:20:57.175 T: 32.3855972290039 [C]; A:[24, -46, 240]; H: 57.57574462890625
SENSE daab 80 24-04-2019 09:20:57.175 T: 32.8847999572754 [C]; A:[-22, -22, 232]; H: 59.04058837890625
SENSE daac 80 24-04-2019 09:20:57.174 T: 28.89119911193847 [C]; A:[240, 80, 20]; H: 64.8770751953125
SENSE daad 80 24-04-2019 09:20:57.172 T: 30.3887996673584 [C]; A:[0, 60, 228]; H: 64.30487060546875
SENSE daaa 82 24-04-2019 09:20:57.508 T: 32.3855972290039 [C]; A:[22, -44, 250]; H: 57.54522705078125
SENSE daab 81 24-04-2019 09:20:57.507 T: 32.8847999572754 [C]; A:[-16, -22, 228]; H: 59.04058837890625
SENSE daac 81 24-04-2019 09:20:57.503 T: 28.89119911193847 [C]; A:[234, 82, 24]; H: 64.8770751953125
SENSE daad 81 24-04-2019 09:20:57.501 T: 30.45119857788085 [C]; A:[0, 60, 230]; H: 64.33538818359375
SENSE daaa 83 24-04-2019 09:20:57.838 T: 32.3855972290039 [C]; A:[24, -46, 240]; H: 57.54522705078125
SENSE daab 82 24-04-2019 09:20:57.839 T: 32.8847999572754 [C]; A:[-16, -26, 228]; H: 59.0787353515625
SENSE daac 82 24-04-2019 09:20:57.836 T: 28.89119911193847 [C]; A:[240, 84, 24]; H: 64.9075927734375
SENSE daad 82 24-04-2019 09:20:57.834 T: 30.45119857788085 [C]; A:[0, 62, 230]; H: 64.3582763671875
SENSE daaa 84 24-04-2019 09:20:58.172 T: 32.3855972290039 [C]; A:[24, -46, 240]; H: 57.51470947265625
SENSE daab 83 24-04-2019 09:20:58.173 T: 32.8847999572754 [C]; A:[-24, -16, 230]; H: 59.0787353515625
SENSE daac 83 24-04-2019 09:20:58.171 T: 28.89119911193847 [C]; A:[236, 78, 14]; H: 64.9381103515625
SENSE daad 83 24-04-2019 09:20:58.169 T: 30.3263988494873 [C]; A:[-4, 64, 234]; H: 64.3887939453125
SENSE daaa 85 24-04-2019 09:20:58.507 T: 32.3855972290039 [C]; A:[24, -42, 244]; H: 57.48419189453125
SENSE daab 84 24-04-2019 09:20:58.506 T: 32.8847999572754 [C]; A:[-18, -20, 230]; H: 59.0787353515625
SENSE daac 84 24-04-2019 09:20:58.503 T: 28.82879829406738 [C]; A:[234, 76, 20]; H: 64.9686279296875
SENSE daad 84 24-04-2019 09:20:58.502 T: 30.3263988494873 [C]; A:[0, 64, 234]; H: 64.4498291015625
SENSE daaa 86 24-04-2019 09:20:58.843 T: 32.3855972290039 [C]; A:[22, -44, 240]; H: 57.48419189453125
SENSE daab 85 24-04-2019 09:20:58.842 T: 32.8847999572754 [C]; A:[-22, -18, 236]; H: 59.0787353515625
SENSE daac 85 24-04-2019 09:20:58.841 T: 28.89119911193847 [C]; A:[238, 80, 22]; H: 64.9686279296875
SENSE daad 85 24-04-2019 09:20:58.841 T: 30.3887996673584 [C]; A:[0, 60, 228]; H: 64.4803466796875
SENSE daaa 87 24-04-2019 09:20:59.177 T: 32.3855972290039 [C]; A:[22, -46, 246]; H: 57.4002685546875
SENSE daab 86 24-04-2019 09:20:59.177 T: 32.8847999572754 [C]; A:[-22, -20, 230]; H: 59.04058837890625
SENSE daac 86 24-04-2019 09:20:59.175 T: 28.89119911193847 [C]; A:[240, 82, 24]; H: 64.99151611328125
SENSE daad 86 24-04-2019 09:20:59.174 T: 30.3887996673584 [C]; A:[2, 60, 226]; H: 64.50323486328125
SENSE daaa 88 24-04-2019 09:20:59.517 T: 32.3855972290039 [C]; A:[18, -44, 246]; H: 57.3697509765625
SENSE daab 87 24-04-2019 09:20:59.516 T: 32.8847999572754 [C]; A:[-18, -24, 228]; H: 59.0787353515625
SENSE daac 87 24-04-2019 09:20:59.512 T: 28.89119911193847 [C]; A:[238, 80, 24]; H: 65.02203369140625
SENSE daad 87 24-04-2019 09:20:59.509 T: 30.3263988494873 [C]; A:[0, 60, 228]; H: 64.56427001953125
SENSE daaa 89 24-04-2019 09:20:59.846 T: 32.32320022583007 [C]; A:[22, -46, 240]; H: 57.3697509765625
SENSE daab 88 24-04-2019 09:20:59.845 T: 32.8847999572754 [C]; A:[-20, -18, 230]; H: 59.0787353515625
SENSE daac 88 24-04-2019 09:20:59.844 T: 28.89119911193847 [C]; A:[242, 78, 22]; H: 65.05255126953125
SENSE daad 88 24-04-2019 09:20:59.842 T: 30.3263988494873 [C]; A:[0, 60, 228]; H: 64.59478759765625
SENSE daaa 90 24-04-2019 09:21:00.181 T: 32.3855972290039 [C]; A:[20, -42, 238]; H: 57.3697509765625
SENSE daab 89 24-04-2019 09:21:00.181 T: 32.8847999572754 [C]; A:[-20, -22, 230]; H: 59.0787353515625
SENSE daac 89 24-04-2019 09:21:00.177 T: 28.89119911193847 [C]; A:[238, 80, 28]; H: 65.08306884765625
SENSE daad 89 24-04-2019 09:21:00.176 T: 30.3263988494873 [C]; A:[0, 62, 234]; H: 64.65582275390625
SENSE daaa 91 24-04-2019 09:21:00.514 T: 32.32320022583007 [C]; A:[22, -42, 246]; H: 57.4002685546875
SENSE daab 90 24-04-2019 09:21:00.513 T: 32.8847999572754 [C]; A:[-18, -22, 226]; H: 59.0787353515625
SENSE daac 90 24-04-2019 09:21:00.510 T: 28.82879829406738 [C]; A:[236, 82, 24]; H: 65.11358642578125
SENSE daad 90 24-04-2019 09:21:00.509 T: 30.3263988494873 [C]; A:[0, 60, 226]; H: 64.71685791015625
SENSE daaa 92 24-04-2019 09:21:00.848 T: 32.32320022583007 [C]; A:[24, -46, 240]; H: 57.4002685546875
SENSE daab 91 24-04-2019 09:21:00.847 T: 32.8847999572754 [C]; A:[-16, -20, 224]; H: 59.0787353515625
SENSE daac 91 24-04-2019 09:21:00.846 T: 28.89119911193847 [C]; A:[240, 80, 28]; H: 65.14410400390625
SENSE daad 91 24-04-2019 09:21:00.852 T: 30.26399993896484 [C]; A:[0, 62, 232]; H: 64.74737548828125
SENSE daaa 93 24-04-2019 09:21:01.185 T: 32.32320022583007 [C]; A:[24, -44, 244]; H: 57.4002685546875
SENSE daab 92 24-04-2019 09:21:01.186 T: 32.94720077514648 [C]; A:[-18, -22, 232]; H: 59.0787353515625
SENSE daac 92 24-04-2019 09:21:01.185 T: 28.82879829406738 [C]; A:[240, 84, 24]; H: 65.17462158203125
SENSE daad 92 24-04-2019 09:21:01.184 T: 30.3263988494873 [C]; A:[0, 64, 232]; H: 64.80078125
SENSE daaa 94 24-04-2019 09:21:01.522 T: 32.32320022583007 [C]; A:[18, -40, 242]; H: 57.45367431640625
SENSE daab 93 24-04-2019 09:21:01.522 T: 32.94720077514648 [C]; A:[-16, -20, 226]; H: 59.0787353515625
SENSE daac 93 24-04-2019 09:21:01.520 T: 28.82879829406738 [C]; A:[240, 86, 20]; H: 65.17462158203125
SENSE daad 93 24-04-2019 09:21:01.518 T: 30.26399993896484 [C]; A:[0, 60, 226]; H: 64.831298828125
SENSE daaa 95 24-04-2019 09:21:01.855 T: 32.32320022583007 [C]; A:[22, -42, 240]; H: 57.45367431640625
SENSE daab 94 24-04-2019 09:21:01.853 T: 32.8847999572754 [C]; A:[-20, -18, 226]; H: 59.0787353515625
SENSE daac 94 24-04-2019 09:21:01.850 T: 28.89119911193847 [C]; A:[238, 82, 24]; H: 65.20513916015625
SENSE daad 94 24-04-2019 09:21:01.847 T: 30.3263988494873 [C]; A:[0, 62, 222]; H: 64.892333984375
SENSE daaa 96 24-04-2019 09:21:02.183 T: 32.32320022583007 [C]; A:[24, -44, 246]; H: 57.48419189453125
SENSE daab 95 24-04-2019 09:21:02.182 T: 32.8847999572754 [C]; A:[-22, -22, 230]; H: 59.0787353515625
SENSE daac 95 24-04-2019 09:21:02.178 T: 28.82879829406738 [C]; A:[234, 78, 24]; H: 65.26617431640625
SENSE daad 95 24-04-2019 09:21:02.176 T: 30.26399993896484 [C]; A:[0, 60, 232]; H: 64.9228515625
SENSE daaa 97 24-04-2019 09:21:02.513 T: 32.26079940795898 [C]; A:[24, -46, 238]; H: 57.51470947265625
SENSE daab 96 24-04-2019 09:21:02.512 T: 32.8847999572754 [C]; A:[-18, -22, 230]; H: 59.0787353515625
SENSE daac 96 24-04-2019 09:21:02.509 T: 28.82879829406738 [C]; A:[238, 80, 28]; H: 65.2890625
SENSE daad 96 24-04-2019 09:21:02.507 T: 30.3263988494873 [C]; A:[0, 62, 230]; H: 64.953369140625
SENSE daaa 98 24-04-2019 09:21:02.847 T: 32.26079940795898 [C]; A:[22, -44, 246]; H: 57.54522705078125
SENSE daab 97 24-04-2019 09:21:02.848 T: 32.8847999572754 [C]; A:[-20, -24, 228]; H: 59.0787353515625
SENSE daac 97 24-04-2019 09:21:02.845 T: 28.89119911193847 [C]; A:[238, 86, 20]; H: 65.35009765625
SENSE daad 97 24-04-2019 09:21:02.842 T: 30.3263988494873 [C]; A:[0, 60, 232]; H: 65.014404296875
SENSE daaa 99 24-04-2019 09:21:03.179 T: 32.26079940795898 [C]; A:[24, -42, 246]; H: 57.54522705078125
SENSE daab 98 24-04-2019 09:21:03.178 T: 32.8847999572754 [C]; A:[-24, -24, 224]; H: 59.04058837890625
SENSE daac 98 24-04-2019 09:21:03.176 T: 28.89119911193847 [C]; A:[234, 84, 24]; H: 65.4111328125
SENSE daad 98 24-04-2019 09:21:03.174 T: 30.26399993896484 [C]; A:[0, 64, 226]; H: 65.044921875
SENSE daaa 100 24-04-2019 09:21:03.513 T: 32.32320022583007 [C]; A:[22, -42, 250]; H: 57.57574462890625
SENSE daab 99 24-04-2019 09:21:03.511 T: 32.8847999572754 [C]; A:[-16, -20, 236]; H: 59.04058837890625
SENSE daac 99 24-04-2019 09:21:03.510 T: 28.89119911193847 [C]; A:[240, 78, 22]; H: 65.47216796875
SENSE daad 99 24-04-2019 09:21:03.507 T: 30.26399993896484 [C]; A:[0, 64, 232]; H: 65.075439453125
SENSE daaa 101 24-04-2019 09:21:03.843 T: 32.32320022583007 [C]; A:[22, -42, 244]; H: 57.60626220703125
SENSE daab 100 24-04-2019 09:21:03.842 T: 32.8847999572754 [C]; A:[-24, -20, 228]; H: 59.0787353515625
SENSE daac 100 24-04-2019 09:21:03.839 T: 28.89119911193847 [C]; A:[242, 80, 24]; H: 65.502685546875
SENSE daad 100 24-04-2019 09:21:03.836 T: 30.26399993896484 [C]; A:[0, 60, 224]; H: 65.09832763671875
SENSE daaa 102 24-04-2019 09:21:04.173 T: 32.32320022583007 [C]; A:[16, -42, 238]; H: 57.63677978515625
SENSE daab 101 24-04-2019 09:21:04.174 T: 32.8847999572754 [C]; A:[-16, -20, 236]; H: 59.0787353515625
SENSE daac 101 24-04-2019 09:21:04.172 T: 28.89119911193847 [C]; A:[240, 78, 20]; H: 65.52557373046875
SENSE daad 101 24-04-2019 09:21:04.169 T: 30.26399993896484 [C]; A:[0, 62, 226]; H: 65.12884521484375
SENSE daaa 103 24-04-2019 09:21:04.508 T: 32.32320022583007 [C]; A:[20, -40, 246]; H: 57.63677978515625
SENSE daab 102 24-04-2019 09:21:04.509 T: 32.8847999572754 [C]; A:[-20, -22, 226]; H: 59.0787353515625
SENSE daac 102 24-04-2019 09:21:04.506 T: 28.89119911193847 [C]; A:[240, 78, 22]; H: 65.55609130859375
SENSE daad 102 24-04-2019 09:21:04.504 T: 30.26399993896484 [C]; A:[0, 64, 230]; H: 65.15936279296875
SENSE daaa 104 24-04-2019 09:21:04.842 T: 32.32320022583007 [C]; A:[24, -40, 242]; H: 57.63677978515625
SENSE daab 103 24-04-2019 09:21:04.843 T: 32.8847999572754 [C]; A:[-18, -18, 226]; H: 59.04058837890625
SENSE daac 103 24-04-2019 09:21:04.842 T: 28.82879829406738 [C]; A:[238, 82, 24]; H: 65.55609130859375
SENSE daad 103 24-04-2019 09:21:04.841 T: 30.26399993896484 [C]; A:[0, 60, 230]; H: 65.18988037109375
SENSE daaa 105 24-04-2019 09:21:05.187 T: 32.32320022583007 [C]; A:[20, -42, 244]; H: 57.63677978515625
SENSE daab 104 24-04-2019 09:21:05.180 T: 32.8847999572754 [C]; A:[-22, -20, 226]; H: 59.0787353515625
SENSE daac 104 24-04-2019 09:21:05.178 T: 28.89119911193847 [C]; A:[236, 82, 22]; H: 65.55609130859375
SENSE daad 104 24-04-2019 09:21:05.175 T: 30.26399993896484 [C]; A:[0, 60, 222]; H: 65.18988037109375
SENSE daaa 106 24-04-2019 09:21:05.514 T: 32.32320022583007 [C]; A:[24, -52, 242]; H: 57.63677978515625
SENSE daab 105 24-04-2019 09:21:05.512 T: 32.8223991394043 [C]; A:[-18, -22, 224]; H: 59.0787353515625
SENSE daac 105 24-04-2019 09:21:05.509 T: 28.89119911193847 [C]; A:[234, 80, 28]; H: 65.55609130859375
SENSE daad 105 24-04-2019 09:21:05.507 T: 30.26399993896484 [C]; A:[0, 62, 228]; H: 65.22039794921875
SENSE daaa 107 24-04-2019 09:21:05.844 T: 32.32320022583007 [C]; A:[28, -50, 242]; H: 57.66729736328125
SENSE daab 106 24-04-2019 09:21:05.842 T: 32.8847999572754 [C]; A:[-18, -18, 228]; H: 59.0787353515625
SENSE daac 106 24-04-2019 09:21:05.839 T: 28.89119911193847 [C]; A:[236, 82, 24]; H: 65.55609130859375
SENSE daad 106 24-04-2019 09:21:05.837 T: 30.20159912109375 [C]; A:[0, 64, 220]; H: 65.25091552734375
SENSE daaa 108 24-04-2019 09:21:06.175 T: 32.32320022583007 [C]; A:[22, -44, 242]; H: 57.66729736328125
SENSE daab 107 24-04-2019 09:21:06.175 T: 32.8847999572754 [C]; A:[-18, -24, 230]; H: 59.04058837890625
SENSE daac 107 24-04-2019 09:21:06.171 T: 28.89119911193847 [C]; A:[240, 84, 22]; H: 65.52557373046875
SENSE daad 107 24-04-2019 09:21:06.169 T: 30.26399993896484 [C]; A:[0, 58, 236]; H: 65.25091552734375
SENSE daaa 109 24-04-2019 09:21:06.507 T: 32.32320022583007 [C]; A:[22, -40, 244]; H: 57.66729736328125
SENSE daab 108 24-04-2019 09:21:06.506 T: 32.8847999572754 [C]; A:[-18, -24, 224]; H: 59.04058837890625
SENSE daac 108 24-04-2019 09:21:06.503 T: 28.89119911193847 [C]; A:[236, 86, 30]; H: 65.52557373046875
SENSE daad 108 24-04-2019 09:21:06.501 T: 30.26399993896484 [C]; A:[0, 64, 216]; H: 65.25091552734375
SENSE daaa 110 24-04-2019 09:21:06.837 T: 32.32320022583007 [C]; A:[22, -46, 240]; H: 57.69781494140625
SENSE daab 109 24-04-2019 09:21:06.838 T: 32.8847999572754 [C]; A:[-18, -20, 224]; H: 59.04058837890625
SENSE daac 109 24-04-2019 09:21:06.836 T: 28.89119911193847 [C]; A:[236, 82, 26]; H: 65.502685546875
SENSE daad 109 24-04-2019 09:21:06.836 T: 30.20159912109375 [C]; A:[0, 64, 232]; H: 65.25091552734375
SENSE daaa 111 24-04-2019 09:21:07.176 T: 32.32320022583007 [C]; A:[24, -44, 244]; H: 57.69781494140625
SENSE daab 110 24-04-2019 09:21:07.177 T: 32.8847999572754 [C]; A:[-20, -20, 222]; H: 59.04058837890625
SENSE daac 110 24-04-2019 09:21:07.172 T: 28.89119911193847 [C]; A:[236, 82, 24]; H: 65.502685546875
SENSE daad 110 24-04-2019 09:21:07.170 T: 30.26399993896484 [C]; A:[0, 62, 230]; H: 65.28143310546875
SENSE daaa 112 24-04-2019 09:21:07.514 T: 32.32320022583007 [C]; A:[24, -40, 242]; H: 57.69781494140625
SENSE daab 111 24-04-2019 09:21:07.507 T: 32.8847999572754 [C]; A:[-26, -20, 228]; H: 59.04058837890625
SENSE daac 111 24-04-2019 09:21:07.513 T: 28.89119911193847 [C]; A:[236, 82, 24]; H: 65.502685546875
SENSE daad 111 24-04-2019 09:21:07.505 T: 30.20159912109375 [C]; A:[-4, 60, 224]; H: 65.28143310546875
SENSE daaa 113 24-04-2019 09:21:07.841 T: 32.32320022583007 [C]; A:[22, -42, 244]; H: 57.66729736328125
